geometry,INSEE_COM,INSEE_DEP,NOM_COM_OK,fin_periode,clage_65,ti_classe,tp_classe,td_classe
"{""type"":""Polygon"",""coordinates"":[[[4.404803,47.317685],[4.414955,47.311986],[4.422099,47.311626],[4.42483,47.313082],[4.424344,47.320427],[4.433474,47.321679],[4.438612,47.329159],[4.446977,47.335178],[4.446651,47.352402],[4.43968,47.35324],[4.429159,47.345843],[4.41937,47.341188],[4.414707,47.336831],[4.413191,47.331673],[4.406676,47.326027],[4.401602,47.324473],[4.404803,47.317685]]]}",21147,21,Charny (21),19/11,0,500 à 1000,30 et plus,600 à 800
"{""type"":""Polygon"",""coordinates"":[[[4.383994,47.378985],[4.378531,47.371207],[4.388736,47.369638],[4.399086,47.372447],[4.410372,47.36515],[4.415598,47.364123],[4.422039,47.372656],[4.435721,47.375493],[4.435363,47.382452],[4.450307,47.392666],[4.455874,47.392605],[4.448725,47.40231],[4.451659,47.405935],[4.462913,47.41297],[4.452325,47.414153],[4.448309,47.422153],[4.442753,47.421076],[4.438927,47.403915],[4.440214,47.399969],[4.436504,47.395402],[4.425896,47.393754],[4.404954,47.38824],[4.402366,47.384744],[4.394845,47.387945],[4.383994,47.378985]]]}",21177,21,Clamerey (21),19/11,0,1000 et plus,30 et plus,2500 et plus
"{""type"":""Polygon"",""coordinates"":[[[5.324872,47.383427],[5.320062,47.385124],[5.306638,47.383958],[5.300604,47.381162],[5.300106,47.368599],[5.308759,47.359004],[5.312119,47.36028],[5.321226,47.357139],[5.332328,47.360376],[5.340487,47.36125],[5.332651,47.370022],[5.328939,47.37763],[5.324872,47.383427]]]}",21215,21,Cuiserey (21),19/11,0,500 à 1000,30 et plus,1000 à 1500
"{""type"":""Polygon"",""coordinates"":[[[4.316924,47.536847],[4.322994,47.528136],[4.307818,47.519888],[4.304849,47.51575],[4.288861,47.515471],[4.281217,47.512081],[4.267783,47.503349],[4.287814,47.491332],[4.304864,47.485641],[4.308361,47.483473],[4.323024,47.49656],[4.331985,47.498569],[4.338839,47.506599],[4.354152,47.519517],[4.3478,47.527156],[4.357072,47.53395],[4.347726,47.54149],[4.350388,47.543379],[4.343014,47.547477],[4.334753,47.544193],[4.330653,47.545114],[4.316924,47.536847]]]}",21413,21,Millery (21),19/11,0,250 à 500,30 et plus,300 à 600
"{""type"":""Polygon"",""coordinates"":[[[4.708989,47.081181],[4.710643,47.088401],[4.674672,47.097612],[4.66755,47.096396],[4.648834,47.088917],[4.648503,47.088572],[4.644586,47.086847],[4.643937,47.081183],[4.658424,47.082727],[4.670831,47.08034],[4.67784,47.076639],[4.683958,47.070209],[4.688372,47.062704],[4.693154,47.061243],[4.702871,47.06336],[4.69566,47.06945],[4.706681,47.070243],[4.708989,47.081181]]]}",21360,21,Lusigny-sur-Ouche (21),19/11,0,20 à 50,10 à 15,300 à 600
"{""type"":""Polygon"",""coordinates"":[[[4.830578,47.383881],[4.836179,47.394492],[4.844258,47.400789],[4.859753,47.404846],[4.866154,47.420792],[4.85888,47.426787],[4.857193,47.434082],[4.860076,47.441402],[4.847342,47.443792],[4.840113,47.436954],[4.841167,47.430917],[4.827312,47.437833],[4.823917,47.444322],[4.808102,47.443022],[4.805858,47.444461],[4.795488,47.437228],[4.780481,47.436081],[4.767291,47.427709],[4.749101,47.415712],[4.761955,47.409989],[4.759756,47.406808],[4.781806,47.39569],[4.792734,47.388245],[4.798025,47.382783],[4.819355,47.385915],[4.830578,47.383881]]]}",21561,21,Saint-Martin-du-Mont (21),19/11,0,0 à 10,0 à 1,2000 à 2500
"{""type"":""Polygon"",""coordinates"":[[[4.841809,47.278933],[4.832896,47.277173],[4.822502,47.261957],[4.825583,47.257237],[4.833924,47.256354],[4.858109,47.249197],[4.869883,47.253285],[4.86716,47.256848],[4.867223,47.265705],[4.86252,47.270356],[4.848132,47.279324],[4.841809,47.278933]]]}",21650,21,Urcy (21),19/11,0,20 à 50,1 à 5,600 à 800
"{""type"":""Polygon"",""coordinates"":[[[5.035357,47.264536],[5.032665,47.248766],[5.039037,47.246373],[5.038182,47.242602],[5.030761,47.237621],[5.022706,47.237803],[5.022138,47.23599],[5.025355,47.235191],[5.030343,47.235256],[5.038463,47.236288],[5.046187,47.234609],[5.051174,47.231305],[5.066912,47.22949],[5.073434,47.225458],[5.073687,47.220184],[5.085772,47.231774],[5.080581,47.235138],[5.064847,47.24808],[5.069215,47.252087],[5.058852,47.256111],[5.059478,47.259673],[5.048892,47.268124],[5.045401,47.267231],[5.036478,47.270897],[5.035357,47.264536]]]}",21263,21,Fénay (21),19/11,0,250 à 500,15 à 20,1500 à 2000
"{""type"":""Polygon"",""coordinates"":[[[4.915922,47.25082],[4.939433,47.250073],[4.934728,47.243375],[4.954738,47.243995],[4.971414,47.242345],[4.985282,47.238369],[4.989956,47.240378],[5.017396,47.235936],[5.022138,47.23599],[5.022706,47.237803],[5.021913,47.239957],[5.018158,47.240991],[5.012512,47.247451],[4.990433,47.250542],[4.972836,47.254251],[4.964892,47.253345],[4.93823,47.25798],[4.924164,47.258988],[4.915954,47.25768],[4.906162,47.260519],[4.904796,47.255813],[4.915922,47.25082]]]}",21265,21,Fixin (21),19/11,0,150 à 250,5 à 10,1500 à 2000
"{""type"":""Polygon"",""coordinates"":[[[4.794884,47.217594],[4.794606,47.224332],[4.787028,47.222717],[4.768216,47.222203],[4.759453,47.225224],[4.753191,47.229351],[4.742356,47.227349],[4.734485,47.214883],[4.741472,47.208345],[4.740991,47.196924],[4.75034,47.195583],[4.763944,47.195552],[4.773646,47.194748],[4.783413,47.202657],[4.7935,47.213308],[4.794884,47.217594]]]}",21553,21,Saint-Jean-de-B½uf (21),19/11,0,0 à 10,5 à 10,0 à 300
"{""type"":""Polygon"",""coordinates"":[[[4.715202,47.390434],[4.713227,47.386738],[4.715977,47.380455],[4.714458,47.36903],[4.717721,47.360908],[4.7273,47.345284],[4.74218,47.344898],[4.743403,47.341458],[4.750623,47.343488],[4.749661,47.347346],[4.754242,47.35206],[4.745006,47.361083],[4.742467,47.367249],[4.760825,47.374756],[4.771832,47.37766],[4.744121,47.386413],[4.727111,47.393034],[4.715004,47.391285],[4.715202,47.390434]]]}",21080,21,Blaisy-Bas (21),19/11,0,0 à 10,0 à 1,600 à 800
"{""type"":""Polygon"",""coordinates"":[[[5.151925,47.524247],[5.147658,47.526758],[5.128517,47.529498],[5.122983,47.518064],[5.114268,47.512978],[5.104276,47.497484],[5.113519,47.494218],[5.132474,47.499654],[5.137825,47.503656],[5.138561,47.509632],[5.152948,47.517986],[5.151925,47.524247]]]}",21383,21,Marcilly-sur-Tille (21),19/11,0,50 à 150,1 à 5,1000 à 1500
"{""type"":""Polygon"",""coordinates"":[[[5.09984,47.170066],[5.103784,47.176157],[5.112121,47.1831],[5.107512,47.189632],[5.100228,47.19189],[5.092011,47.194303],[5.086095,47.199135],[5.074841,47.201088],[5.060505,47.19961],[5.058007,47.191747],[5.064966,47.190422],[5.07039,47.181738],[5.079026,47.180993],[5.092009,47.184038],[5.09984,47.170066]]]}",21458,21,Noiron-sous-Gevrey (21),19/11,0,250 à 500,15 à 20,1000 à 1500
"{""type"":""Polygon"",""coordinates"":[[[5.272526,47.538087],[5.273975,47.543492],[5.270538,47.546231],[5.249257,47.557425],[5.247912,47.55457],[5.223684,47.556451],[5.215851,47.560176],[5.211258,47.554902],[5.213263,47.550758],[5.207198,47.539916],[5.208111,47.533873],[5.215015,47.524683],[5.21706,47.516739],[5.23823,47.513237],[5.243895,47.50862],[5.257575,47.514652],[5.263229,47.527237],[5.270206,47.53105],[5.272526,47.538087]]]}",21667,21,Véronnes (21),19/11,0,0 à 10,0 à 1,300 à 600
"{""type"":""Polygon"",""coordinates"":[[[5.388003,47.219585],[5.380769,47.215687],[5.386683,47.200072],[5.383064,47.195099],[5.382724,47.194611],[5.375277,47.187873],[5.361432,47.186234],[5.356016,47.180207],[5.355681,47.174418],[5.357899,47.164112],[5.37956,47.171016],[5.385166,47.174436],[5.392929,47.174305],[5.395154,47.165812],[5.394919,47.15856],[5.401717,47.163127],[5.415922,47.165993],[5.421252,47.163288],[5.416442,47.151955],[5.421177,47.146163],[5.438281,47.152164],[5.440307,47.155606],[5.448645,47.159661],[5.452477,47.166299],[5.459237,47.182958],[5.4568,47.190895],[5.452502,47.193923],[5.445642,47.198663],[5.449261,47.203218],[5.452486,47.210963],[5.448674,47.217837],[5.44168,47.219075],[5.434252,47.223323],[5.414264,47.225505],[5.408698,47.229772],[5.402844,47.226721],[5.401688,47.217091],[5.394364,47.215414],[5.388003,47.219585]]]}",21038,21,Auxonne (21),19/11,0,50 à 150,10 à 15,1000 à 1500
"{""type"":""Polygon"",""coordinates"":[[[4.880829,47.194598],[4.879552,47.184602],[4.887928,47.176577],[4.90418,47.177434],[4.90954,47.175415],[4.915133,47.179811],[4.917008,47.187884],[4.920836,47.188428],[4.921166,47.189926],[4.905409,47.191977],[4.898429,47.194097],[4.893139,47.199588],[4.890194,47.207626],[4.884632,47.206775],[4.880817,47.200414],[4.880829,47.194598]]]}",21523,21,Reulle-Vergy (21),19/11,0,10 à 20,0 à 1,1500 à 2000
"{""type"":""Polygon"",""coordinates"":[[[5.051668,47.377335],[5.058214,47.38433],[5.061951,47.390935],[5.055385,47.394425],[5.049997,47.400588],[5.040654,47.40026],[5.030069,47.381932],[5.037009,47.372619],[5.042265,47.372526],[5.051668,47.377335]]]}",21027,21,Asnières-lès-Dijon (21),19/11,0,150 à 250,15 à 20,1000 à 1500
"{""type"":""Polygon"",""coordinates"":[[[4.578345,47.957206],[4.580177,47.964187],[4.577358,47.964008],[4.559711,47.971532],[4.552536,47.967946],[4.537847,47.9644],[4.523798,47.957832],[4.511657,47.956494],[4.498927,47.957274],[4.501487,47.951079],[4.510151,47.939738],[4.521721,47.930507],[4.529898,47.937305],[4.545454,47.944973],[4.561642,47.950971],[4.573145,47.948266],[4.577533,47.952297],[4.578345,47.957206]]]}",21149,21,Charrey-sur-Seine (21),19/11,0,500 à 1000,20 à 25,2500 et plus
"{""type"":""Polygon"",""coordinates"":[[[4.656692,47.009784],[4.657691,47.003887],[4.655003,46.998563],[4.669294,46.994326],[4.673126,46.977092],[4.680177,46.96367],[4.684136,46.963675],[4.691112,46.969549],[4.702305,46.969949],[4.697204,46.979589],[4.702323,46.985512],[4.697854,46.994695],[4.699207,47.001892],[4.690469,47.006234],[4.683864,47.004015],[4.673086,47.004701],[4.668578,47.011867],[4.664055,47.014928],[4.656692,47.009784]]]}",21050,21,Baubigny (21),19/11,0,50 à 150,5 à 10,1000 à 1500
"{""type"":""Polygon"",""coordinates"":[[[4.487875,47.173997],[4.484519,47.174239],[4.476258,47.180536],[4.462198,47.182123],[4.458974,47.182362],[4.450819,47.174728],[4.43827,47.182112],[4.426058,47.184006],[4.415261,47.178824],[4.4134,47.168457],[4.404382,47.163174],[4.395901,47.163352],[4.393007,47.159452],[4.405277,47.149933],[4.417763,47.148908],[4.415632,47.143223],[4.406777,47.141872],[4.40512,47.137481],[4.416128,47.129457],[4.426804,47.128668],[4.44462,47.131237],[4.445716,47.136491],[4.454618,47.142916],[4.456487,47.146159],[4.466928,47.155046],[4.468085,47.162531],[4.483703,47.16923],[4.487875,47.173997]]]}",21325,21,Jouey (21),19/11,0,0 à 10,0 à 1,2000 à 2500
"{""type"":""Polygon"",""coordinates"":[[[5.312804,47.108344],[5.320403,47.110319],[5.333422,47.122091],[5.343575,47.125907],[5.349618,47.12603],[5.361223,47.127202],[5.365741,47.129137],[5.37147,47.137802],[5.370565,47.144678],[5.366345,47.153845],[5.357899,47.164112],[5.355681,47.174418],[5.338403,47.175887],[5.325669,47.170191],[5.319953,47.169621],[5.309358,47.171621],[5.294664,47.165422],[5.283874,47.164518],[5.294915,47.15558],[5.296043,47.145061],[5.29525,47.136668],[5.300394,47.131466],[5.302236,47.123552],[5.309677,47.117077],[5.312804,47.108344]]]}",21371,21,Les Maillys (21),19/11,0,250 à 500,20 à 25,1000 à 1500
"{""type"":""Polygon"",""coordinates"":[[[4.941981,47.49186],[4.946581,47.487593],[4.949474,47.483599],[4.952789,47.469499],[4.964163,47.471138],[4.972714,47.475645],[4.987838,47.479175],[4.992772,47.482552],[4.989888,47.485652],[4.984849,47.501459],[4.976396,47.505111],[4.967739,47.506385],[4.948762,47.511715],[4.94264,47.510054],[4.936354,47.505536],[4.934035,47.497176],[4.941981,47.49186]]]}",21666,21,Vernot (21),19/11,0,0 à 10,1 à 5,0 à 300
"{""type"":""Polygon"",""coordinates"":[[[5.123336,47.260343],[5.128894,47.255754],[5.141881,47.250664],[5.151697,47.250091],[5.162423,47.24364],[5.168096,47.250708],[5.174046,47.253252],[5.178795,47.259066],[5.163761,47.263825],[5.154092,47.281717],[5.13844,47.283298],[5.138395,47.280306],[5.143526,47.274982],[5.130677,47.266616],[5.123336,47.260343]]]}",21261,21,Fauverney (21),19/11,0,500 à 1000,20 à 25,2500 et plus
"{""type"":""Polygon"",""coordinates"":[[[5.074841,47.201088],[5.075226,47.211186],[5.068436,47.217118],[5.05929,47.218681],[5.049981,47.21709],[5.039209,47.2059],[5.058071,47.202452],[5.060505,47.19961],[5.074841,47.201088]]]}",21048,21,Barges (21),19/11,0,150 à 250,5 à 10,1500 à 2000
"{""type"":""Polygon"",""coordinates"":[[[4.459484,47.801746],[4.462348,47.793785],[4.473342,47.794739],[4.492058,47.791641],[4.501159,47.786712],[4.525408,47.793987],[4.533967,47.79756],[4.553623,47.801238],[4.552241,47.808552],[4.53686,47.82046],[4.519787,47.8262],[4.518757,47.830376],[4.522527,47.839274],[4.523192,47.840062],[4.508638,47.8333],[4.493581,47.833174],[4.48878,47.831694],[4.471988,47.824158],[4.462253,47.811732],[4.459484,47.801746]]]}",21012,21,Ampilly-le-Sec (21),19/11,0,500 à 1000,30 et plus,1500 à 2000
"{""type"":""Polygon"",""coordinates"":[[[4.599425,47.659139],[4.606614,47.664961],[4.616091,47.662862],[4.616825,47.667348],[4.622381,47.671108],[4.621274,47.676349],[4.612424,47.679672],[4.606557,47.676457],[4.600559,47.682625],[4.601753,47.687168],[4.598507,47.692314],[4.591093,47.693448],[4.584015,47.697011],[4.559558,47.700426],[4.554772,47.700438],[4.560252,47.682486],[4.564144,47.678491],[4.57027,47.676844],[4.573651,47.662569],[4.572024,47.656791],[4.577754,47.66224],[4.586762,47.663615],[4.595104,47.660888],[4.599425,47.659139]]]}",21364,21,Magny-Lambert (21),19/11,0,50 à 150,30 et plus,0 à 300
"{""type"":""Polygon"",""coordinates"":[[[4.386812,47.183308],[4.388109,47.177536],[4.391965,47.174848],[4.391211,47.167257],[4.387237,47.161659],[4.395901,47.163352],[4.404382,47.163174],[4.4134,47.168457],[4.415261,47.178824],[4.426058,47.184006],[4.43827,47.182112],[4.450819,47.174728],[4.458974,47.182362],[4.462198,47.182123],[4.465563,47.190892],[4.454682,47.195669],[4.45297,47.198217],[4.436391,47.203923],[4.429516,47.212147],[4.421633,47.219984],[4.414204,47.219173],[4.40898,47.215582],[4.405429,47.207498],[4.396879,47.194458],[4.386812,47.183308]]]}",21009,21,Allerey (21),19/11,0,0 à 10,0 à 1,2500 et plus
"{""type"":""Polygon"",""coordinates"":[[[4.92637,47.223701],[4.923424,47.215079],[4.931954,47.208894],[4.941495,47.211816],[4.964416,47.204638],[4.980585,47.20385],[4.995538,47.200274],[5.005529,47.206507],[5.01642,47.21854],[5.026837,47.215077],[5.024693,47.202619],[5.029496,47.201797],[5.039209,47.2059],[5.049981,47.21709],[5.043618,47.219152],[5.038181,47.224009],[5.028643,47.225393],[5.030343,47.235256],[5.025355,47.235191],[5.015658,47.233141],[4.99472,47.233496],[4.976939,47.230672],[4.967572,47.234826],[4.956865,47.236457],[4.929386,47.236542],[4.929573,47.225725],[4.92637,47.223701]]]}",21295,21,Gevrey-Chambertin (21),19/11,0,250 à 500,20 à 25,1500 à 2000
"{""type"":""Polygon"",""coordinates"":[[[4.476237,47.565383],[4.477193,47.554112],[4.47386,47.547221],[4.484635,47.54295],[4.505693,47.540805],[4.516753,47.534048],[4.520655,47.533502],[4.521557,47.539523],[4.511783,47.544195],[4.514298,47.550992],[4.508293,47.559742],[4.495855,47.565238],[4.483202,47.564424],[4.476237,47.565383]]]}",21307,21,Grésigny-Sainte-Reine (21),19/11,0,20 à 50,10 à 15,0 à 300
"{""type"":""Polygon"",""coordinates"":[[[4.793389,47.146329],[4.793339,47.151251],[4.777237,47.157415],[4.766743,47.157989],[4.762781,47.155696],[4.746925,47.158504],[4.74428,47.155191],[4.746052,47.138601],[4.754068,47.130408],[4.753948,47.120539],[4.751165,47.1149],[4.755651,47.111318],[4.762108,47.110261],[4.770377,47.109511],[4.77359,47.11247],[4.784015,47.112246],[4.794318,47.117576],[4.795139,47.123878],[4.795757,47.133314],[4.793389,47.146329]]]}",21092,21,Bouilland (21),19/11,0,50 à 150,1 à 5,2500 et plus
"{""type"":""Polygon"",""coordinates"":[[[4.903148,47.14287],[4.902302,47.136447],[4.893088,47.133784],[4.886153,47.122789],[4.898579,47.114312],[4.902768,47.108807],[4.91401,47.116001],[4.925351,47.124921],[4.926999,47.133931],[4.919803,47.140927],[4.912665,47.144455],[4.903148,47.14287]]]}",21162,21,Chaux (21),19/11,0,150 à 250,5 à 10,2500 et plus
"{""type"":""Polygon"",""coordinates"":[[[4.595984,47.718585],[4.611234,47.714977],[4.62116,47.716208],[4.62914,47.725494],[4.640553,47.727678],[4.637177,47.735163],[4.620818,47.743218],[4.612872,47.740323],[4.592406,47.740604],[4.58566,47.735435],[4.576193,47.723219],[4.577453,47.722672],[4.597175,47.722293],[4.595984,47.718585]]]}",21104,21,Brémur-et-Vaurois (21),19/11,0,0 à 10,0 à 1,2000 à 2500
"{""type"":""Polygon"",""coordinates"":[[[4.132546,47.307491],[4.134087,47.306099],[4.114588,47.292607],[4.115505,47.280402],[4.120306,47.267068],[4.126223,47.258911],[4.124559,47.249844],[4.132602,47.24252],[4.135147,47.237357],[4.147827,47.241589],[4.16663,47.249838],[4.175959,47.250412],[4.186935,47.245106],[4.191957,47.253138],[4.202695,47.259187],[4.211067,47.267824],[4.196687,47.277734],[4.187996,47.286358],[4.174152,47.295243],[4.167303,47.300692],[4.146474,47.305092],[4.1393,47.307709],[4.132546,47.307491]]]}",21139,21,Champeau-en-Morvan (21),19/11,0,0 à 10,0 à 1,800 à 1000
"{""type"":""Polygon"",""coordinates"":[[[4.394679,47.427609],[4.396608,47.424336],[4.407049,47.426209],[4.412258,47.434675],[4.407209,47.44524],[4.39992,47.44461],[4.389775,47.444883],[4.386535,47.440858],[4.394679,47.427609]]]}",21696,21,Villeneuve-sous-Charigny (21),19/11,0,1000 et plus,30 et plus,2500 et plus
"{""type"":""Polygon"",""coordinates"":[[[4.892909,47.809467],[4.893223,47.799326],[4.896894,47.792691],[4.910503,47.784293],[4.917962,47.777094],[4.924343,47.779967],[4.937071,47.782923],[4.943082,47.785714],[4.955247,47.789596],[4.946172,47.796001],[4.939837,47.796702],[4.92589,47.80426],[4.919796,47.804834],[4.908152,47.813858],[4.90502,47.814596],[4.894242,47.811104],[4.892909,47.809467]]]}",21129,21,Chambain (21),19/11,0,0 à 10,1 à 5,0 à 300
"{""type"":""Polygon"",""coordinates"":[[[5.405031,47.546245],[5.415779,47.547546],[5.428228,47.551946],[5.44727,47.547513],[5.455709,47.544046],[5.47027,47.547479],[5.474838,47.545399],[5.496639,47.547124],[5.495976,47.557224],[5.491289,47.563383],[5.479906,47.565447],[5.485985,47.569828],[5.485807,47.579735],[5.4776,47.608671],[5.471056,47.608218],[5.458403,47.600765],[5.456062,47.59764],[5.453428,47.591891],[5.447191,47.588403],[5.43389,47.587522],[5.425303,47.577457],[5.423252,47.572368],[5.400022,47.566233],[5.38968,47.561225],[5.38781,47.556248],[5.393546,47.556192],[5.39593,47.54924],[5.394676,47.54153],[5.405031,47.546245]]]}",21433,21,Montigny-Mornay-Villeneuve-sur-Vingeanne (21),19/11,0,250 à 500,30 et plus,600 à 800
"{""type"":""Polygon"",""coordinates"":[[[4.365774,47.749221],[4.356814,47.741915],[4.357804,47.735779],[4.363741,47.73045],[4.358748,47.72695],[4.356882,47.709597],[4.363188,47.709078],[4.371815,47.713632],[4.375784,47.725331],[4.373917,47.730339],[4.389173,47.734868],[4.395977,47.741429],[4.399124,47.752843],[4.391664,47.758823],[4.384984,47.755271],[4.379127,47.75569],[4.365774,47.749221]]]}",21484,21,Planay (21),19/11,0,50 à 150,10 à 15,300 à 600
"{""type"":""Polygon"",""coordinates"":[[[5.268424,47.431205],[5.268476,47.434911],[5.262797,47.438576],[5.26111,47.44425],[5.252659,47.451107],[5.247227,47.459487],[5.235018,47.458776],[5.228471,47.451647],[5.223869,47.45281],[5.214731,47.436385],[5.2155,47.431362],[5.221266,47.422391],[5.237322,47.416734],[5.248782,47.41004],[5.256597,47.420852],[5.255105,47.424741],[5.268424,47.431205]]]}",21682,21,Viévigne (21),19/11,0,20 à 50,1 à 5,1000 à 1500
"{""type"":""Polygon"",""coordinates"":[[[4.529307,47.458957],[4.537659,47.455025],[4.545788,47.444701],[4.548211,47.444773],[4.553955,47.454398],[4.56385,47.463525],[4.565029,47.465752],[4.567225,47.469632],[4.564192,47.476408],[4.553156,47.473362],[4.547778,47.474279],[4.545335,47.47941],[4.5383,47.48677],[4.517709,47.485097],[4.504514,47.482563],[4.484601,47.48244],[4.482677,47.471724],[4.488887,47.468594],[4.498632,47.471233],[4.507164,47.47138],[4.522678,47.465912],[4.529307,47.458957]]]}",21528,21,La Roche-Vanneau (21),19/11,0,500 à 1000,30 et plus,2000 à 2500
"{""type"":""Polygon"",""coordinates"":[[[4.662817,47.407023],[4.662684,47.408259],[4.650783,47.424885],[4.642849,47.429895],[4.639878,47.434503],[4.635017,47.442904],[4.621346,47.44007],[4.610457,47.433714],[4.609526,47.422882],[4.605793,47.412921],[4.604,47.405172],[4.613714,47.392454],[4.615651,47.386426],[4.617066,47.385173],[4.624092,47.384286],[4.627805,47.391213],[4.63218,47.394034],[4.635691,47.401972],[4.643903,47.4046],[4.652659,47.404785],[4.662817,47.407023]]]}",21707,21,Villy-en-Auxois (21),19/11,0,1000 et plus,30 et plus,2500 et plus
"{""type"":""Polygon"",""coordinates"":[[[5.325015,47.339452],[5.330599,47.334025],[5.338698,47.329481],[5.345042,47.33664],[5.352333,47.339799],[5.35505,47.343773],[5.356855,47.348629],[5.351721,47.353708],[5.342005,47.355734],[5.340487,47.36125],[5.332328,47.360376],[5.333476,47.352723],[5.325015,47.339452]]]}",21376,21,Marandeuil (21),19/11,0,20 à 50,1 à 5,2500 et plus
"{""type"":""Polygon"",""coordinates"":[[[4.299124,47.679771],[4.287981,47.67355],[4.265826,47.667652],[4.257,47.656479],[4.247261,47.650387],[4.247825,47.645508],[4.255348,47.642975],[4.260403,47.63645],[4.264402,47.637141],[4.262456,47.642269],[4.274849,47.641583],[4.2865,47.64595],[4.294559,47.657309],[4.293733,47.669892],[4.299124,47.679771]]]}",21114,21,Buffon (21),19/11,0,50 à 150,5 à 10,1000 à 1500
"{""type"":""Polygon"",""coordinates"":[[[4.939408,47.38507],[4.936076,47.379979],[4.933974,47.369093],[4.929064,47.362523],[4.934413,47.355801],[4.95551,47.354996],[4.966112,47.349576],[4.974625,47.347734],[4.980597,47.354428],[4.98893,47.350493],[5.001994,47.341897],[5.010675,47.345155],[5.010819,47.349256],[5.016932,47.358295],[5.015833,47.361528],[5.010791,47.361711],[4.994515,47.358852],[4.98818,47.360152],[4.98324,47.365095],[4.955867,47.371338],[4.950065,47.374148],[4.945337,47.379975],[4.939408,47.38507]]]}",21223,21,Daix (21),19/11,0,250 à 500,20 à 25,1500 à 2000
"{""type"":""Polygon"",""coordinates"":[[[4.464248,47.685071],[4.470645,47.687441],[4.481194,47.698073],[4.467489,47.696811],[4.464935,47.698807],[4.454725,47.717749],[4.439539,47.724625],[4.434891,47.724658],[4.43429,47.720041],[4.427764,47.716107],[4.415379,47.711441],[4.410064,47.6992],[4.40652,47.689224],[4.427764,47.688084],[4.448699,47.68563],[4.454218,47.68819],[4.464248,47.685071]]]}",21252,21,Étais (21),19/11,0,50 à 150,1 à 5,2500 et plus
"{""type"":""Polygon"",""coordinates"":[[[4.439442,47.353919],[4.43968,47.35324],[4.446651,47.352402],[4.446977,47.335178],[4.438612,47.329159],[4.433474,47.321679],[4.424344,47.320427],[4.42483,47.313082],[4.422099,47.311626],[4.429467,47.308883],[4.437241,47.3034],[4.444667,47.30391],[4.446176,47.304284],[4.457271,47.320496],[4.462923,47.321771],[4.471841,47.330882],[4.47425,47.338268],[4.465592,47.347232],[4.460579,47.357672],[4.45517,47.360949],[4.449632,47.353779],[4.439442,47.353919]]]}",21633,21,Thorey-sous-Charny (21),19/11,0,500 à 1000,30 et plus,800 à 1000
"{""type"":""Polygon"",""coordinates"":[[[5.388538,47.337566],[5.39918,47.335721],[5.404138,47.336877],[5.412456,47.345553],[5.419442,47.345433],[5.43107,47.349239],[5.420485,47.368778],[5.414879,47.37411],[5.404013,47.377173],[5.399754,47.379955],[5.397955,47.376323],[5.38582,47.37203],[5.390217,47.364082],[5.392074,47.351074],[5.39879,47.34468],[5.397896,47.341866],[5.388538,47.337566]]]}",21571,21,Saint-Sauveur (21),19/11,0,20 à 50,5 à 10,300 à 600
"{""type"":""Polygon"",""coordinates"":[[[5.080581,47.235138],[5.096752,47.246052],[5.101753,47.252298],[5.098354,47.25534],[5.108011,47.262797],[5.090956,47.269102],[5.087547,47.273769],[5.089547,47.282634],[5.07098,47.281405],[5.067138,47.280072],[5.054175,47.269644],[5.048892,47.268124],[5.059478,47.259673],[5.058852,47.256111],[5.069215,47.252087],[5.064847,47.24808],[5.080581,47.235138]]]}",21473,21,Ouges (21),19/11,0,250 à 500,20 à 25,1000 à 1500
"{""type"":""Polygon"",""coordinates"":[[[4.230315,47.589689],[4.225643,47.591001],[4.226653,47.596967],[4.215828,47.600897],[4.201273,47.601512],[4.190039,47.584512],[4.186137,47.58129],[4.188675,47.575896],[4.187157,47.570478],[4.204858,47.572551],[4.210576,47.569925],[4.215484,47.574522],[4.223719,47.568039],[4.228043,47.569617],[4.242713,47.568907],[4.244371,47.57114],[4.243584,47.575818],[4.227732,47.579586],[4.226383,47.587752],[4.230315,47.589689]]]}",21260,21,Fain-lès-Moutiers (21),19/11,0,50 à 150,1 à 5,1500 à 2000
"{""type"":""Polygon"",""coordinates"":[[[4.293082,47.733008],[4.280407,47.738524],[4.260506,47.742204],[4.256039,47.726511],[4.239346,47.724583],[4.239761,47.717877],[4.253514,47.714773],[4.256513,47.709253],[4.267272,47.702129],[4.261741,47.694012],[4.272277,47.6865],[4.284023,47.682676],[4.29462,47.685616],[4.300993,47.685546],[4.302836,47.691386],[4.316581,47.700852],[4.331316,47.705484],[4.339914,47.705826],[4.352088,47.710175],[4.356882,47.709597],[4.34544,47.723872],[4.335809,47.724235],[4.319538,47.726788],[4.304335,47.726781],[4.293082,47.733008]]]}",21026,21,Asnières-en-Montagne (21),19/11,0,50 à 150,5 à 10,1000 à 1500
