geometry,INSEE_COM,INSEE_DEP,NOM_COM_OK,fin_periode,clage_65,ti_classe,tp_classe,td_classe
"{""type"":""Polygon"",""coordinates"":[[[5.937955,46.944639],[5.956387,46.94865],[5.966452,46.954038],[5.979508,46.963525],[5.972555,46.969598],[5.975168,46.97331],[5.971866,46.973054],[5.949267,46.965919],[5.932015,46.957942],[5.937955,46.944639]]]}",39248,39,Geraise (39),31/10,65,20 à 50,1 à 5,800 à 1000
"{""type"":""Polygon"",""coordinates"":[[[5.103244,46.82433],[5.108963,46.818439],[5.10285,46.812404],[5.105002,46.807688],[5.115577,46.804281],[5.127459,46.798275],[5.130827,46.801299],[5.137218,46.807672],[5.140286,46.815562],[5.138774,46.825125],[5.147429,46.844504],[5.142159,46.846224],[5.12878,46.838978],[5.118518,46.842243],[5.111953,46.841324],[5.099638,46.843436],[5.095632,46.841121],[5.102535,46.832803],[5.103244,46.82433]]]}",71519,71,Serrigny-en-Bresse (71),31/10,65,50 à 150,10 à 15,600 à 800
"{""type"":""Polygon"",""coordinates"":[[[6.671384,47.091623],[6.673652,47.08712],[6.67035,47.081494],[6.652948,47.069035],[6.649744,47.052186],[6.64274,47.04894],[6.643029,47.044957],[6.653443,47.038403],[6.650212,47.033855],[6.654837,47.030837],[6.664142,47.038259],[6.676325,47.040007],[6.67792,47.035491],[6.685852,47.037449],[6.69654,47.037307],[6.711506,47.048041],[6.719609,47.05203],[6.710961,47.054338],[6.706232,47.058391],[6.693875,47.064235],[6.694042,47.069009],[6.701925,47.070975],[6.707608,47.078827],[6.70574,47.082],[6.714189,47.087597],[6.724151,47.090845],[6.731991,47.089465],[6.744567,47.092684],[6.746508,47.099529],[6.741418,47.104415],[6.744059,47.109589],[6.742321,47.114525],[6.741141,47.115944],[6.719791,47.106596],[6.709125,47.102821],[6.694605,47.097282],[6.682177,47.096811],[6.671384,47.091623]]]}",25321,25,Villers-le-Lac (25),31/10,65,500 à 1000,30 et plus,1500 à 2000
"{""type"":""Polygon"",""coordinates"":[[[6.643291,47.228849],[6.652054,47.212935],[6.660986,47.215059],[6.667741,47.223173],[6.662577,47.231205],[6.643291,47.228849]]]}",25344,25,Longevelle-lès-Russey (25),31/10,65,250 à 500,30 et plus,600 à 800
"{""type"":""Polygon"",""coordinates"":[[[5.785587,47.484476],[5.796243,47.48918],[5.792527,47.493549],[5.78963,47.510059],[5.785912,47.515196],[5.771144,47.511099],[5.754906,47.504396],[5.749326,47.499692],[5.756194,47.49578],[5.764132,47.488665],[5.767423,47.495635],[5.775079,47.493148],[5.785587,47.484476]]]}",70471,70,Sainte-Reine (70),31/10,65,250 à 500,20 à 25,1000 à 1500
"{""type"":""Polygon"",""coordinates"":[[[5.491385,46.761938],[5.494149,46.761244],[5.497091,46.76735],[5.500749,46.7844],[5.503341,46.788138],[5.496029,46.794231],[5.492988,46.80093],[5.495288,46.803778],[5.495746,46.80899],[5.489879,46.812214],[5.494877,46.817535],[5.487039,46.824432],[5.479901,46.81746],[5.471259,46.817255],[5.47203,46.810307],[5.468342,46.803646],[5.462069,46.800186],[5.45732,46.79205],[5.457576,46.787136],[5.488519,46.777844],[5.48177,46.770482],[5.483027,46.766267],[5.49213,46.76525],[5.491385,46.761938]]]}",39577,39,Vincent-Froideville (39),31/10,65,50 à 150,15 à 20,300 à 600
"{""type"":""Polygon"",""coordinates"":[[[4.478793,47.485574],[4.483066,47.485528],[4.493696,47.500897],[4.4896,47.50943],[4.481219,47.512151],[4.485215,47.517382],[4.472725,47.522252],[4.467486,47.525767],[4.458357,47.519369],[4.444526,47.515813],[4.432215,47.507721],[4.429612,47.508375],[4.421667,47.505917],[4.415872,47.501334],[4.416523,47.496414],[4.430573,47.498827],[4.43763,47.49308],[4.448576,47.489446],[4.462613,47.488338],[4.478793,47.485574]]]}",21500,21,Pouillenay (21),31/10,65,150 à 250,5 à 10,1500 à 2000
"{""type"":""Polygon"",""coordinates"":[[[5.504479,46.979699],[5.519557,46.985806],[5.527414,46.993043],[5.532054,47.000268],[5.535389,47.010549],[5.529506,47.012514],[5.523258,47.017481],[5.51278,47.016697],[5.502362,47.017453],[5.494628,47.015016],[5.494694,47.011328],[5.504965,47.003883],[5.515613,47.003247],[5.507794,46.995793],[5.500718,46.991953],[5.506332,46.985047],[5.504479,46.979699]]]}",39387,39,Nevy-lès-Dole (39),31/10,65,250 à 500,10 à 15,2500 et plus
"{""type"":""Polygon"",""coordinates"":[[[5.642833,46.649978],[5.640964,46.648693],[5.63867,46.646626],[5.623986,46.644252],[5.621889,46.639721],[5.625118,46.632811],[5.622682,46.617827],[5.64317,46.616974],[5.6537,46.613589],[5.650693,46.608229],[5.659828,46.60133],[5.669978,46.605632],[5.664667,46.616753],[5.675757,46.615212],[5.677109,46.620947],[5.67508,46.62734],[5.679827,46.639926],[5.665566,46.647388],[5.642833,46.649978]]]}",39445,39,Publy (39),31/10,65,500 à 1000,10 à 15,2500 et plus
"{""type"":""Polygon"",""coordinates"":[[[6.401445,47.369837],[6.406649,47.37318],[6.401388,47.37781],[6.394929,47.393124],[6.395029,47.396945],[6.387712,47.394581],[6.378009,47.396508],[6.37787,47.392055],[6.370911,47.385092],[6.362524,47.378192],[6.36991,47.370351],[6.383258,47.367959],[6.401445,47.369837]]]}",25032,25,Autechaux (25),31/10,65,150 à 250,10 à 15,1500 à 2000
"{""type"":""Polygon"",""coordinates"":[[[5.394919,47.15856],[5.395154,47.165812],[5.392929,47.174305],[5.385166,47.174436],[5.37956,47.171016],[5.357899,47.164112],[5.366345,47.153845],[5.370565,47.144678],[5.373385,47.146238],[5.385466,47.146362],[5.392656,47.154258],[5.394919,47.15856]]]}",21331,21,Labergement-lès-Auxonne (21),31/10,65,150 à 250,10 à 15,1500 à 2000
"{""type"":""Polygon"",""coordinates"":[[[5.904831,47.24004],[5.907168,47.244716],[5.899917,47.245811],[5.89789,47.244044],[5.88781,47.248867],[5.877485,47.246054],[5.873213,47.237338],[5.864997,47.231013],[5.86656,47.221036],[5.870698,47.220523],[5.871169,47.212964],[5.878237,47.211602],[5.885486,47.203833],[5.903949,47.20812],[5.912381,47.209174],[5.91201,47.213734],[5.915263,47.221301],[5.902582,47.232265],[5.904831,47.24004]]]}",25147,25,Chemaudin et Vaux (25),31/10,65,250 à 500,15 à 20,2000 à 2500
"{""type"":""Polygon"",""coordinates"":[[[6.184635,47.109003],[6.174724,47.09934],[6.171744,47.092669],[6.176541,47.085928],[6.172374,47.075908],[6.177016,47.069728],[6.185053,47.064346],[6.197121,47.069965],[6.203859,47.078661],[6.215367,47.079735],[6.220829,47.089807],[6.207315,47.094494],[6.206763,47.100264],[6.195377,47.111077],[6.184635,47.109003]]]}",25400,25,Montgesoye (25),31/10,65,0 à 10,0 à 1,800 à 1000
"{""type"":""Polygon"",""coordinates"":[[[6.894144,47.621881],[6.890091,47.622179],[6.884231,47.611307],[6.880986,47.610755],[6.880986,47.610554],[6.891245,47.610873],[6.896129,47.606814],[6.91209,47.59961],[6.921258,47.599383],[6.923266,47.596847],[6.939177,47.594072],[6.944185,47.595985],[6.944817,47.604258],[6.949939,47.612758],[6.94961,47.615044],[6.937006,47.617531],[6.924523,47.616674],[6.9185,47.617632],[6.914715,47.621691],[6.907965,47.619984],[6.894144,47.621881]]]}",90104,90,Vézelois (90),31/10,65,0 à 10,0 à 1,1500 à 2000
"{""type"":""Polygon"",""coordinates"":[[[6.017021,47.82756],[6.022662,47.822989],[6.043084,47.813986],[6.045744,47.814565],[6.04781,47.822629],[6.041451,47.834169],[6.039961,47.853681],[6.036446,47.858091],[6.035977,47.866785],[6.019858,47.863127],[6.011229,47.854598],[6.01186,47.846746],[6.016328,47.840636],[6.014576,47.828688],[6.017021,47.82756]]]}",70170,70,Contréglise (70),31/10,65,150 à 250,30 et plus,300 à 600
"{""type"":""Polygon"",""coordinates"":[[[5.322608,47.236077],[5.327693,47.228972],[5.332334,47.236315],[5.347581,47.241831],[5.359047,47.241217],[5.368064,47.250024],[5.369594,47.256121],[5.357932,47.259135],[5.354198,47.262477],[5.338219,47.265066],[5.341867,47.259901],[5.334761,47.250955],[5.333728,47.245991],[5.322608,47.236077]]]}",21367,21,Magny-Montarlot (21),31/10,65,150 à 250,25 à 30,600 à 800
"{""type"":""Polygon"",""coordinates"":[[[5.572406,47.38672],[5.582584,47.390045],[5.597383,47.389627],[5.603996,47.381057],[5.610859,47.382815],[5.616209,47.394654],[5.600745,47.405705],[5.58048,47.412315],[5.573032,47.403819],[5.558638,47.401832],[5.57025,47.403083],[5.573447,47.401258],[5.568706,47.3877],[5.572406,47.38672]]]}",70125,70,Champvans (70),31/10,65,500 à 1000,30 et plus,1000 à 1500
"{""type"":""Polygon"",""coordinates"":[[[5.520918,47.495074],[5.520319,47.493287],[5.505649,47.486654],[5.495854,47.473536],[5.485286,47.466065],[5.480804,47.46085],[5.492213,47.454818],[5.497159,47.447556],[5.502658,47.450883],[5.528911,47.476783],[5.539295,47.474242],[5.540058,47.482118],[5.537949,47.484824],[5.532898,47.489559],[5.520918,47.495074]]]}",70080,70,Bouhans-et-Feurg (70),31/10,65,500 à 1000,30 et plus,1000 à 1500
"{""type"":""Polygon"",""coordinates"":[[[6.046595,47.21812],[6.058584,47.223368],[6.060343,47.232141],[6.064165,47.240051],[6.05805,47.243134],[6.05938,47.251833],[6.053689,47.259573],[6.05664,47.267125],[6.053946,47.26965],[6.059184,47.278476],[6.067386,47.2842],[6.070529,47.2909],[6.083641,47.30141],[6.078235,47.309827],[6.076168,47.31638],[6.072942,47.311677],[6.069585,47.311451],[6.064884,47.319732],[6.058925,47.318643],[6.052112,47.31341],[6.036162,47.309536],[6.029138,47.303669],[6.017882,47.299603],[6.010968,47.295431],[6.004599,47.292401],[6.002279,47.288504],[6.006108,47.284703],[6.005009,47.276095],[5.990966,47.2671],[5.988281,47.263505],[5.972324,47.248612],[5.971666,47.244622],[5.965503,47.241248],[5.958604,47.235549],[5.953992,47.232322],[5.952032,47.2263],[5.940879,47.215786],[5.953479,47.209238],[5.963495,47.213718],[5.981479,47.205994],[5.989395,47.200677],[5.996041,47.209723],[6.005712,47.216955],[6.016636,47.216916],[6.029118,47.214395],[6.046595,47.21812]]]}",25056,25,Besançon (25),31/10,65,250 à 500,15 à 20,1500 à 2000
"{""type"":""Polygon"",""coordinates"":[[[5.664702,46.781555],[5.65873,46.775831],[5.648172,46.768715],[5.636715,46.767686],[5.628363,46.761662],[5.618904,46.760609],[5.617931,46.76053],[5.621547,46.750525],[5.633488,46.746191],[5.638148,46.739735],[5.644363,46.738405],[5.653498,46.747497],[5.666848,46.755169],[5.669355,46.760427],[5.677401,46.765966],[5.670663,46.773918],[5.676016,46.779436],[5.664702,46.781555]]]}",39114,39,Château-Chalon (39),31/10,65,500 à 1000,30 et plus,1500 à 2000
"{""type"":""Polygon"",""coordinates"":[[[4.728214,46.919375],[4.718535,46.919759],[4.72179,46.913325],[4.713161,46.906439],[4.722766,46.900314],[4.720226,46.896756],[4.730642,46.900572],[4.734175,46.904846],[4.733002,46.912394],[4.728214,46.919375]]]}",71369,71,Remigny (71),31/10,65,0 à 10,5 à 10,0 à 300
"{""type"":""Polygon"",""coordinates"":[[[4.391275,46.807068],[4.396824,46.798941],[4.404201,46.792702],[4.423506,46.787007],[4.451222,46.787585],[4.455984,46.790473],[4.455979,46.798056],[4.460864,46.804069],[4.45178,46.815415],[4.460056,46.820626],[4.453458,46.824064],[4.443464,46.826337],[4.431887,46.825139],[4.42204,46.820499],[4.4139,46.823371],[4.398146,46.825416],[4.391427,46.812337],[4.391275,46.807068]]]}",71153,71,Le Creusot (71),31/10,65,500 à 1000,25 à 30,2500 et plus
"{""type"":""Polygon"",""coordinates"":[[[5.766117,47.578583],[5.776106,47.580681],[5.780124,47.578402],[5.784586,47.585246],[5.775251,47.587008],[5.768157,47.588225],[5.763343,47.584264],[5.766117,47.578583]]]}",70440,70,Recologne (70),31/10,65,250 à 500,30 et plus,1000 à 1500
"{""type"":""Polygon"",""coordinates"":[[[6.060343,47.232141],[6.058584,47.223368],[6.046595,47.21812],[6.057386,47.213414],[6.063327,47.215882],[6.070342,47.21262],[6.071882,47.205324],[6.077554,47.203936],[6.083704,47.208618],[6.09091,47.21785],[6.085996,47.227348],[6.072917,47.229921],[6.069143,47.232149],[6.060343,47.232141]]]}",25410,25,Morre (25),31/10,65,250 à 500,10 à 15,1500 à 2000
"{""type"":""Polygon"",""coordinates"":[[[5.870621,46.574443],[5.871468,46.56394],[5.879506,46.561909],[5.884297,46.566515],[5.892107,46.581366],[5.898376,46.584395],[5.912425,46.597683],[5.91626,46.596785],[5.923399,46.605081],[5.93751,46.611942],[5.940911,46.61643],[5.956279,46.624869],[5.949289,46.628921],[5.937655,46.638396],[5.937138,46.638852],[5.927949,46.636351],[5.913691,46.626351],[5.890161,46.631308],[5.883249,46.624651],[5.881902,46.618347],[5.883348,46.611703],[5.887225,46.604525],[5.882217,46.601167],[5.877945,46.583327],[5.873694,46.580706],[5.870621,46.574443]]]}",39131,39,La Chaux-du-Dombief (39),31/10,65,1000 et plus,30 et plus,2500 et plus
"{""type"":""Polygon"",""coordinates"":[[[4.80887,46.93069],[4.80661,46.933361],[4.79788,46.931647],[4.788934,46.932273],[4.792067,46.925282],[4.779564,46.91854],[4.770476,46.917942],[4.773411,46.904614],[4.780112,46.900921],[4.793408,46.900949],[4.800515,46.904862],[4.815825,46.907042],[4.821015,46.908599],[4.808927,46.923959],[4.80887,46.93069]]]}",71119,71,Chaudenay (71),31/10,65,0 à 10,0 à 1,1500 à 2000
"{""type"":""Polygon"",""coordinates"":[[[5.938877,47.036556],[5.924032,47.020592],[5.921786,47.014467],[5.916753,47.006661],[5.914869,46.987457],[5.921163,46.985389],[5.92354,46.978598],[5.932326,46.983615],[5.945206,46.988838],[5.944788,46.993886],[5.95521,46.9982],[5.961416,47.008931],[5.960878,47.014419],[5.966983,47.028183],[5.963839,47.035261],[5.963397,47.035919],[5.956199,47.034287],[5.938877,47.036556]]]}",25416,25,Myon (25),31/10,65,250 à 500,25 à 30,1500 à 2000
"{""type"":""Polygon"",""coordinates"":[[[3.2018,47.305213],[3.200296,47.301369],[3.192397,47.299814],[3.170284,47.308068],[3.153423,47.307155],[3.146423,47.307756],[3.136022,47.304401],[3.143845,47.293246],[3.151046,47.277599],[3.151625,47.268949],[3.154618,47.265104],[3.167704,47.266242],[3.172497,47.261467],[3.179099,47.260842],[3.194788,47.273485],[3.210108,47.271204],[3.206673,47.265123],[3.21203,47.260404],[3.219661,47.263057],[3.230043,47.26332],[3.23567,47.260654],[3.245643,47.261322],[3.254935,47.257924],[3.268436,47.249705],[3.271235,47.256151],[3.270871,47.258812],[3.285899,47.270753],[3.289152,47.282985],[3.287437,47.294701],[3.27431,47.294191],[3.266725,47.299159],[3.259878,47.299726],[3.256525,47.305155],[3.236367,47.30547],[3.224689,47.309044],[3.213863,47.307822],[3.20854,47.309685],[3.2018,47.305213]]]}",58064,58,Châteauneuf-Val-de-Bargis (58),31/10,65,150 à 250,20 à 25,800 à 1000
"{""type"":""Polygon"",""coordinates"":[[[5.867384,47.07001],[5.872809,47.063448],[5.890878,47.065108],[5.897757,47.072056],[5.9112,47.072997],[5.9161,47.076017],[5.913446,47.079028],[5.898633,47.07869],[5.865654,47.079307],[5.867384,47.07001]]]}",25450,25,Pessans (25),31/10,65,500 à 1000,30 et plus,1000 à 1500
"{""type"":""Polygon"",""coordinates"":[[[5.553504,46.703567],[5.554543,46.705341],[5.545525,46.708379],[5.544356,46.712207],[5.546969,46.718853],[5.541913,46.734695],[5.541688,46.735648],[5.524781,46.724301],[5.518332,46.724951],[5.514689,46.7197],[5.515204,46.712017],[5.532536,46.708445],[5.535721,46.705486],[5.532851,46.700946],[5.539406,46.69995],[5.553504,46.703567]]]}",39217,39,L'Étoile (39),31/10,65,1000 et plus,30 et plus,2500 et plus
"{""type"":""Polygon"",""coordinates"":[[[6.381198,47.151298],[6.38461,47.155603],[6.385233,47.161524],[6.38071,47.167102],[6.377126,47.167755],[6.361162,47.18002],[6.352779,47.183673],[6.35224,47.16724],[6.354476,47.161611],[6.363942,47.157144],[6.369664,47.149917],[6.376213,47.146928],[6.381198,47.151298]]]}",25151,25,Chevigney-lès-Vercel (25),31/10,65,500 à 1000,30 et plus,1000 à 1500
"{""type"":""Polygon"",""coordinates"":[[[7.000759,47.704685],[7.027548,47.705316],[7.037785,47.721622],[7.032486,47.726114],[7.020127,47.721749],[7.000935,47.717646],[6.99193,47.714416],[6.995105,47.708438],[7.000759,47.704685]]]}",90058,90,Lachapelle-sous-Rougemont (90),31/10,65,1000 et plus,30 et plus,2500 et plus
"{""type"":""Polygon"",""coordinates"":[[[5.706642,46.675194],[5.695447,46.675672],[5.685332,46.669711],[5.678514,46.66946],[5.670921,46.662095],[5.666016,46.655035],[5.665566,46.647388],[5.679827,46.639926],[5.691204,46.65111],[5.695828,46.660663],[5.704271,46.669433],[5.709037,46.671731],[5.706642,46.675194]]]}",39550,39,Verges (39),31/10,65,500 à 1000,30 et plus,1500 à 2000
"{""type"":""Polygon"",""coordinates"":[[[4.273254,46.906265],[4.271968,46.908852],[4.244403,46.89115],[4.242989,46.887784],[4.234998,46.883062],[4.226252,46.886886],[4.220567,46.87448],[4.221808,46.866566],[4.21562,46.862425],[4.21566,46.857097],[4.221611,46.854132],[4.22963,46.845643],[4.242818,46.84786],[4.242339,46.856339],[4.247217,46.856113],[4.254323,46.849664],[4.258192,46.843054],[4.280098,46.847753],[4.288442,46.86396],[4.283103,46.876559],[4.275296,46.883064],[4.274405,46.88961],[4.27087,46.89514],[4.273254,46.906265]]]}",71297,71,Mesvres (71),31/10,65,250 à 500,20 à 25,1500 à 2000
"{""type"":""Polygon"",""coordinates"":[[[5.620423,46.903349],[5.633157,46.903733],[5.636059,46.906579],[5.658592,46.907882],[5.665688,46.915785],[5.665608,46.92055],[5.660681,46.920932],[5.649005,46.919465],[5.639924,46.920674],[5.62871,46.928117],[5.622076,46.929838],[5.607849,46.934239],[5.605957,46.929099],[5.616103,46.919476],[5.613856,46.915057],[5.615403,46.904162],[5.620423,46.903349]]]}",39028,39,Aumont (39),31/10,65,0 à 10,0 à 1,0 à 300
"{""type"":""Polygon"",""coordinates"":[[[6.057386,47.213414],[6.053393,47.209757],[6.059404,47.206114],[6.061783,47.196129],[6.07335,47.184174],[6.075788,47.181144],[6.085141,47.183516],[6.092513,47.195179],[6.077554,47.203936],[6.071882,47.205324],[6.070342,47.21262],[6.063327,47.215882],[6.057386,47.213414]]]}",25611,25,La Vèze (25),31/10,65,250 à 500,15 à 20,1000 à 1500
"{""type"":""MultiPolygon"",""coordinates"":[[[[5.431472,46.707805],[5.435777,46.701775],[5.434331,46.696352],[5.439027,46.692148],[5.44802,46.690925],[5.456455,46.692281],[5.455645,46.69865],[5.462079,46.703698],[5.466532,46.703886],[5.474392,46.699975],[5.479635,46.706016],[5.480163,46.709831],[5.474791,46.717895],[5.473516,46.723298],[5.447734,46.723873],[5.437563,46.716012],[5.431472,46.707805]]],[[[5.482959,46.689379],[5.48252,46.695045],[5.474812,46.699812],[5.472897,46.695785],[5.478941,46.693158],[5.465385,46.689976],[5.461904,46.687288],[5.471014,46.680871],[5.479334,46.680892],[5.478081,46.686797],[5.482959,46.689379]]]]}",39279,39,Larnaud (39),31/10,65,1000 et plus,30 et plus,2500 et plus
"{""type"":""Polygon"",""coordinates"":[[[5.60512,47.375862],[5.603996,47.381057],[5.597383,47.389627],[5.582584,47.390045],[5.572406,47.38672],[5.570354,47.384921],[5.570497,47.376448],[5.574273,47.366864],[5.593659,47.367426],[5.599301,47.36636],[5.600112,47.371838],[5.60512,47.375862]]]}",70505,70,Le Tremblois (70),31/10,65,500 à 1000,30 et plus,1000 à 1500
"{""type"":""Polygon"",""coordinates"":[[[5.870621,46.574443],[5.873694,46.580706],[5.877945,46.583327],[5.882217,46.601167],[5.887225,46.604525],[5.883348,46.611703],[5.862377,46.615206],[5.856919,46.612797],[5.845284,46.611061],[5.845153,46.607949],[5.837655,46.605242],[5.842166,46.599441],[5.841795,46.594643],[5.820352,46.593989],[5.81499,46.59519],[5.805952,46.592307],[5.803508,46.589289],[5.803051,46.589085],[5.819151,46.588113],[5.828899,46.584851],[5.836481,46.585466],[5.859349,46.584284],[5.863331,46.578714],[5.870621,46.574443]]]}",39063,39,Bonlieu (39),31/10,65,250 à 500,15 à 20,1500 à 2000
"{""type"":""Polygon"",""coordinates"":[[[5.991919,47.284208],[5.992387,47.299334],[5.989625,47.304255],[5.979989,47.295734],[5.969256,47.296176],[5.958931,47.293819],[5.9568,47.290201],[5.945813,47.287126],[5.9511,47.28099],[5.958875,47.278886],[5.969671,47.276924],[5.979376,47.277433],[5.990174,47.280478],[5.991919,47.284208]]]}",25381,25,Miserey-Salines (25),31/10,65,500 à 1000,30 et plus,2000 à 2500
"{""type"":""Polygon"",""coordinates"":[[[6.284841,47.315857],[6.276482,47.31357],[6.263675,47.306846],[6.266341,47.302352],[6.259882,47.300427],[6.257191,47.294841],[6.260398,47.285788],[6.267176,47.275813],[6.273478,47.274947],[6.279048,47.278876],[6.295826,47.281138],[6.30135,47.28338],[6.302417,47.2892],[6.310826,47.29411],[6.312588,47.298931],[6.295501,47.294231],[6.291015,47.298416],[6.289207,47.306178],[6.284841,47.315857]]]}",25189,25,Dammartin-les-Templiers (25),31/10,65,50 à 150,5 à 10,1500 à 2000
