geometry,INSEE_COM,INSEE_DEP,INSEE_REG,CODE_EPCI,POPULATION,NOM_COM
"{""type"":""Polygon"",""coordinates"":[[[5.800664,46.326848],[5.785798,46.309694],[5.791806,46.299112],[5.773678,46.285478],[5.765579,46.268078],[5.8182,46.262987],[5.817046,46.277521],[5.832842,46.301886],[5.833627,46.317866],[5.812807,46.33142],[5.800664,46.326848]]]}",39068,39,27,200026573,317,Les Bouchoux
"{""type"":""Polygon"",""coordinates"":[[[4.597279,47.199394],[4.608977,47.203891],[4.599333,47.21493],[4.572115,47.214986],[4.578532,47.1952],[4.597279,47.199394]]]}",21533,21,27,200071207,89,Rouvres-sous-Meilly
"{""type"":""Polygon"",""coordinates"":[[[6.036162,47.309536],[6.029612,47.315448],[6.010968,47.295431],[6.036162,47.309536]]]}",25557,25,27,242500361,414,Tallenay
"{""type"":""Polygon"",""coordinates"":[[[4.355728,46.302006],[4.366752,46.280452],[4.39629,46.274738],[4.406075,46.296187],[4.396237,46.302814],[4.355728,46.302006]]]}",71116,71,27,200070548,165,Châtenay
"{""type"":""Polygon"",""coordinates"":[[[3.945664,46.810365],[3.913852,46.825853],[3.892945,46.806738],[3.868519,46.804858],[3.875259,46.781974],[3.895217,46.77513],[3.939319,46.785121],[3.924095,46.793843],[3.945664,46.810365]]]}",58114,58,27,200067882,103,Fléty
"{""type"":""Polygon"",""coordinates"":[[[7.019629,47.520087],[6.998531,47.524503],[6.969856,47.511081],[6.963849,47.49634],[6.982857,47.494299],[7.024934,47.504293],[7.026517,47.511692],[7.019629,47.520087]]]}",90033,90,27,249000241,5690,Delle
"{""type"":""Polygon"",""coordinates"":[[[5.49575,46.844252],[5.512608,46.83777],[5.525934,46.844562],[5.524782,46.851236],[5.503822,46.85621],[5.48597,46.852943],[5.49575,46.844252]]]}",39575,39,27,200069615,89,Le Villey
"{""type"":""Polygon"",""coordinates"":[[[5.845338,47.739908],[5.82621,47.757741],[5.808176,47.753896],[5.801702,47.751683],[5.811968,47.734476],[5.81569,47.729425],[5.845896,47.738754],[5.845338,47.739908]]]}",70337,70,27,200036150,58,Melin
"{""type"":""Polygon"",""coordinates"":[[[4.797301,47.49164],[4.780804,47.474339],[4.785566,47.45181],[4.805858,47.444461],[4.823917,47.444322],[4.831183,47.458317],[4.878461,47.482361],[4.848749,47.49797],[4.8036,47.496641],[4.797301,47.49164]]]}",21659,21,27,200039063,168,Vaux-Saules
"{""type"":""Polygon"",""coordinates"":[[[4.885401,46.731829],[4.883327,46.741443],[4.854865,46.73748],[4.8268,46.72129],[4.820474,46.708152],[4.84325,46.711226],[4.885401,46.731829]]]}",71444,71,27,247100589,1161,Saint-Loup-de-Varennes
"{""type"":""Polygon"",""coordinates"":[[[6.722255,47.512344],[6.745241,47.495774],[6.766112,47.502305],[6.757721,47.511666],[6.732942,47.514662],[6.726923,47.513905],[6.722255,47.512344]]]}",25207,25,27,200065647,637,Dung
"{""type"":""Polygon"",""coordinates"":[[[4.894338,47.09367],[4.900046,47.096477],[4.865451,47.103224],[4.858208,47.093813],[4.868267,47.082477],[4.894338,47.09367]]]}",21368,21,27,200070894,243,Magny-lès-Villers
"{""type"":""Polygon"",""coordinates"":[[[5.338204,46.73749],[5.361726,46.733113],[5.366665,46.752137],[5.344991,46.749804],[5.338204,46.73749]]]}",71534,71,27,200042414,114,Le Tartre
"{""type"":""Polygon"",""coordinates"":[[[4.298581,46.51389],[4.247843,46.485991],[4.246177,46.48528],[4.270178,46.472882],[4.285022,46.480114],[4.301097,46.487637],[4.309473,46.494068],[4.317554,46.500232],[4.301836,46.520083],[4.298581,46.51389]]]}",71021,71,27,200071884,292,Baron
"{""type"":""Polygon"",""coordinates"":[[[6.263137,46.692564],[6.230034,46.727131],[6.26013,46.738014],[6.240764,46.74388],[6.214396,46.741883],[6.208608,46.739713],[6.25734,46.693195],[6.263137,46.692564]]]}",25263,25,27,200069565,242,Gellin
"{""type"":""Polygon"",""coordinates"":[[[4.979354,47.136804],[5.009447,47.124596],[5.0299,47.125249],[5.01426,47.144482],[4.988361,47.143609],[4.976392,47.155227],[4.961968,47.148046],[4.979354,47.136804]]]}",21088,21,27,200070894,283,Boncourt-le-Bois
"{""type"":""Polygon"",""coordinates"":[[[3.026208,47.460769],[3.033037,47.443963],[3.024029,47.42299],[3.041289,47.418269],[3.116665,47.421006],[3.120309,47.426731],[3.112479,47.439208],[3.118209,47.461838],[3.084752,47.473729],[3.081572,47.465943],[3.048335,47.467892],[3.026208,47.460769]]]}",58002,58,27,200067916,877,Alligny-Cosne
"{""type"":""Polygon"",""coordinates"":[[[4.888737,46.41743],[4.837128,46.415962],[4.83061,46.401951],[4.84035,46.398083],[4.850484,46.405679],[4.888466,46.40331],[4.888737,46.41743]]]}",71494,71,27,200070308,545,La Salle
"{""type"":""Polygon"",""coordinates"":[[[6.137059,47.448167],[6.125466,47.445038],[6.111693,47.42324],[6.10903,47.412827],[6.116474,47.393073],[6.152183,47.385976],[6.156054,47.389965],[6.15204,47.410159],[6.136378,47.419375],[6.147523,47.440659],[6.137059,47.448167]]]}",70154,70,27,247000706,368,Cirey
"{""type"":""Polygon"",""coordinates"":[[[6.381703,47.33854],[6.385021,47.322658],[6.400435,47.325241],[6.435292,47.351088],[6.407944,47.354747],[6.381703,47.33854]]]}",25626,25,27,242504447,212,Villers-Saint-Martin
"{""type"":""Polygon"",""coordinates"":[[[3.606527,47.056257],[3.587156,47.059684],[3.577074,47.040084],[3.581937,47.029227],[3.608925,47.014969],[3.622805,47.014705],[3.651954,47.022317],[3.674598,47.019496],[3.696565,47.027996],[3.701679,47.040017],[3.687615,47.044431],[3.661443,47.032752],[3.635265,47.050377],[3.606527,47.056257]]]}",58004,58,27,200067882,386,Alluy
"{""type"":""Polygon"",""coordinates"":[[[4.630369,46.916755],[4.631303,46.915405],[4.63685,46.901119],[4.646606,46.907326],[4.642996,46.924154],[4.630369,46.916755]]]}",71343,71,27,200006682,306,Paris-l'Hôpital
"{""type"":""Polygon"",""coordinates"":[[[5.288863,46.5687],[5.292175,46.602232],[5.273675,46.620911],[5.250389,46.614151],[5.222345,46.617979],[5.215776,46.610431],[5.228899,46.594149],[5.236356,46.584401],[5.265256,46.574844],[5.288863,46.5687]]]}",71064,71,27,200071579,990,Bruailles
"{""type"":""Polygon"",""coordinates"":[[[4.26148,47.375248],[4.264344,47.350544],[4.247004,47.335302],[4.289657,47.362259],[4.274765,47.38111],[4.26148,47.375248]]]}",21328,21,27,200071017,43,Juillenay
"{""type"":""Polygon"",""coordinates"":[[[4.889092,46.862532],[4.892631,46.839041],[4.905816,46.824123],[4.899469,46.813514],[4.907687,46.796782],[4.921088,46.807571],[4.947486,46.828227],[4.951555,46.830997],[4.946242,46.848982],[4.889092,46.862532]]]}",71502,71,27,247100589,1587,Sassenay
"{""type"":""Polygon"",""coordinates"":[[[3.733531,47.432923],[3.71657,47.424782],[3.683927,47.434004],[3.712708,47.414514],[3.714786,47.406836],[3.740555,47.396496],[3.774526,47.406137],[3.780811,47.416645],[3.764044,47.42789],[3.733531,47.432923]]]}",89176,89,27,200039758,136,Fontenay-près-Vézelay
"{""type"":""Polygon"",""coordinates"":[[[3.126997,48.273495],[3.12249,48.272456],[3.079343,48.241488],[3.080418,48.230962],[3.098245,48.221261],[3.106362,48.233347],[3.138776,48.251219],[3.141717,48.273342],[3.126997,48.273495]]]}",89229,89,27,248900748,450,Lixy
"{""type"":""Polygon"",""coordinates"":[[[6.639449,47.826024],[6.585284,47.805188],[6.582234,47.788043],[6.592535,47.786443],[6.645494,47.774629],[6.695934,47.783529],[6.681659,47.796042],[6.652565,47.805417],[6.639449,47.826024]]]}",70498,70,27,247000854,487,Ternuay-Melay-et-Saint-Hilaire
"{""type"":""Polygon"",""coordinates"":[[[6.22446,47.138091],[6.243626,47.145788],[6.26213,47.129495],[6.292267,47.145598],[6.297789,47.159909],[6.290255,47.177209],[6.309123,47.197366],[6.310666,47.199475],[6.288922,47.202856],[6.27384,47.202674],[6.245738,47.188376],[6.225369,47.173649],[6.20271,47.169944],[6.183586,47.149905],[6.189424,47.139344],[6.194641,47.135097],[6.22446,47.138091]]]}",25222,25,27,242504181,1550,Étalans
"{""type"":""Polygon"",""coordinates"":[[[4.702998,47.167751],[4.700945,47.167476],[4.720572,47.14723],[4.715191,47.127893],[4.724556,47.095845],[4.762108,47.110261],[4.751165,47.1149],[4.746925,47.158504],[4.731168,47.16052],[4.702998,47.167751]]]}",21030,21,27,200071207,95,Aubaine
"{""type"":""Polygon"",""coordinates"":[[[5.675698,46.971542],[5.660578,46.964603],[5.672704,46.937508],[5.700529,46.945907],[5.675698,46.971542]]]}",39337,39,27,200071595,90,Molamboz
"{""type"":""Polygon"",""coordinates"":[[[3.423329,48.220279],[3.418214,48.173236],[3.464923,48.190533],[3.45197,48.206041],[3.434686,48.222871],[3.423329,48.220279]]]}",89308,89,27,248900664,194,Pont-sur-Vanne
"{""type"":""Polygon"",""coordinates"":[[[5.963065,46.747398],[5.968196,46.737661],[5.993027,46.758964],[5.974327,46.762209],[5.961147,46.756759],[5.959777,46.755945],[5.963065,46.747398]]]}",39292,39,27,200069623,150,Lent
"{""type"":""Polygon"",""coordinates"":[[[3.853564,47.091985],[3.857292,47.070558],[3.874126,47.057521],[3.858117,47.040685],[3.862415,47.034258],[3.900594,47.043397],[3.909544,47.058858],[3.9108,47.059111],[3.907168,47.07368],[3.9235,47.093337],[3.914906,47.099826],[3.90405,47.100727],[3.867084,47.082746],[3.853564,47.091985]]]}",58244,58,27,200067890,220,Saint-Hilaire-en-Morvan
"{""type"":""Polygon"",""coordinates"":[[[4.817418,46.456665],[4.792949,46.458527],[4.77826,46.443388],[4.77602,46.429304],[4.801417,46.424054],[4.825517,46.436451],[4.826758,46.452995],[4.817418,46.456665]]]}",71345,71,27,200070308,652,Péronne
"{""type"":""Polygon"",""coordinates"":[[[5.807239,47.693731],[5.826475,47.704645],[5.81569,47.729425],[5.811968,47.734476],[5.780592,47.719606],[5.790007,47.697349],[5.807239,47.693731]]]}",70298,70,27,200036150,121,Lavigney
"{""type"":""Polygon"",""coordinates"":[[[5.720069,46.40632],[5.744507,46.437463],[5.757187,46.422094],[5.773407,46.435647],[5.794621,46.448614],[5.779306,46.465958],[5.772603,46.47332],[5.76301,46.477256],[5.756819,46.459243],[5.734206,46.449334],[5.714962,46.451049],[5.705889,46.447925],[5.69766,46.446155],[5.680963,46.424298],[5.69951,46.411271],[5.720069,46.40632]]]}",39333,39,27,200090579,2099,Moirans-en-Montagne
"{""type"":""Polygon"",""coordinates"":[[[4.411697,47.456054],[4.426112,47.45656],[4.478793,47.485574],[4.448576,47.489446],[4.415831,47.46493],[4.411697,47.456054]]]}",21151,21,27,200071017,88,Chassey
"{""type"":""Polygon"",""coordinates"":[[[6.217298,47.401785],[6.189255,47.40573],[6.172732,47.3979],[6.156054,47.389965],[6.152183,47.385976],[6.150365,47.382439],[6.156231,47.36716],[6.162448,47.362455],[6.174383,47.37683],[6.19053,47.373276],[6.185953,47.393503],[6.212788,47.394065],[6.217298,47.401785]]]}",25490,25,27,242504447,390,Rigney
"{""type"":""Polygon"",""coordinates"":[[[4.092748,47.125521],[4.059198,47.161845],[4.041708,47.176107],[4.010569,47.180145],[4.000206,47.158174],[3.958935,47.142976],[3.952695,47.140449],[3.977041,47.122987],[4.003982,47.124947],[4.019667,47.11621],[4.055281,47.115154],[4.089893,47.116177],[4.092748,47.125521]]]}",58210,58,27,200067890,301,Planchez
"{""type"":""Polygon"",""coordinates"":[[[5.053195,46.921451],[5.056678,46.940092],[5.040148,46.948539],[5.027017,46.943096],[5.008227,46.92851],[5.007325,46.90707],[5.028856,46.898269],[5.054613,46.908731],[5.053195,46.921451]]]}",71054,71,27,200040038,652,Bragny-sur-Saône
"{""type"":""Polygon"",""coordinates"":[[[6.080134,47.689727],[6.061506,47.673366],[6.078983,47.662076],[6.083779,47.658275],[6.092549,47.656011],[6.094573,47.660133],[6.096498,47.676954],[6.080134,47.689727]]]}",70278,70,27,200041879,213,Grattery
"{""type"":""Polygon"",""coordinates"":[[[3.896477,47.200612],[3.881907,47.21928],[3.839133,47.225923],[3.826497,47.202524],[3.838465,47.168722],[3.874044,47.169161],[3.881922,47.178855],[3.896477,47.200612]]]}",58166,58,27,200067692,230,Mhère
"{""type"":""Polygon"",""coordinates"":[[[5.663856,46.567278],[5.695328,46.556113],[5.711008,46.56452],[5.702389,46.580623],[5.697874,46.587521],[5.669157,46.580225],[5.663856,46.567278]]]}",39435,39,27,200090579,647,Pont-de-Poitte
"{""type"":""Polygon"",""coordinates"":[[[4.387961,47.022945],[4.370773,47.006487],[4.334864,46.983868],[4.37199,46.955725],[4.382204,46.959127],[4.421403,46.981395],[4.423604,46.995328],[4.41373,47.016963],[4.387961,47.022945]]]}",71162,71,27,200070530,1145,Curgy
"{""type"":""Polygon"",""coordinates"":[[[5.699568,47.149074],[5.685196,47.144788],[5.694966,47.13234],[5.712749,47.135576],[5.729386,47.126899],[5.742509,47.143834],[5.714758,47.139312],[5.699568,47.149074]]]}",39452,39,27,243900560,535,Rans
"{""type"":""Polygon"",""coordinates"":[[[6.356072,47.430262],[6.35535,47.434675],[6.357507,47.444778],[6.339182,47.442834],[6.326563,47.420721],[6.333657,47.414811],[6.356072,47.430262]]]}",25310,25,27,200068294,87,Huanne-Montmartin
"{""type"":""Polygon"",""coordinates"":[[[4.387961,47.022945],[4.41373,47.016963],[4.423604,46.995328],[4.457005,47.006651],[4.471351,47.030877],[4.453552,47.041654],[4.434756,47.038291],[4.406246,47.049609],[4.39474,47.030519],[4.387961,47.022945]]]}",71438,71,27,200070530,537,Saint-Léger-du-Bois
"{""type"":""Polygon"",""coordinates"":[[[5.69766,46.446155],[5.705889,46.447925],[5.697821,46.467672],[5.712336,46.485913],[5.698895,46.498582],[5.674978,46.497351],[5.685861,46.48624],[5.675467,46.466112],[5.689837,46.458813],[5.69766,46.446155]]]}",39307,39,27,200090579,329,Maisod
"{""type"":""Polygon"",""coordinates"":[[[5.373794,46.46063],[5.376345,46.463127],[5.35937,46.486472],[5.318144,46.485196],[5.300906,46.476305],[5.323347,46.462506],[5.373794,46.46063]]]}",71243,71,27,200071579,379,Joudes
"{""type"":""Polygon"",""coordinates"":[[[4.660427,47.325865],[4.659846,47.315155],[4.665785,47.29486],[4.673307,47.295165],[4.687235,47.329526],[4.660427,47.325865]]]}",21679,21,27,200039055,124,Vieilmoulin
"{""type"":""Polygon"",""coordinates"":[[[4.658052,47.290817],[4.636587,47.282583],[4.646547,47.264095],[4.676616,47.255451],[4.684771,47.259745],[4.658052,47.290817]]]}",21439,21,27,200039055,80,Montoillot
"{""type"":""Polygon"",""coordinates"":[[[5.087234,47.457451],[5.030569,47.466117],[5.006544,47.463561],[5.008613,47.453383],[5.069863,47.435777],[5.087234,47.457451]]]}",21245,21,27,242100154,313,Épagny
"{""type"":""Polygon"",""coordinates"":[[[5.510516,46.653611],[5.506647,46.666508],[5.479758,46.662383],[5.481744,46.659293],[5.497461,46.650695],[5.510516,46.653611]]]}",39146,39,27,200071116,667,Chilly-le-Vignoble
"{""type"":""Polygon"",""coordinates"":[[[4.384698,47.614848],[4.403653,47.640774],[4.3897,47.669485],[4.366003,47.644714],[4.35657,47.618369],[4.384698,47.614848]]]}",21389,21,27,242101491,212,Marmagne
"{""type"":""Polygon"",""coordinates"":[[[6.848181,47.418681],[6.858069,47.438481],[6.846476,47.45466],[6.83832,47.443321],[6.833615,47.415821],[6.838948,47.41516],[6.848181,47.418681]]]}",25071,25,27,200065647,472,Bondeval
"{""type"":""Polygon"",""coordinates"":[[[6.496995,47.571871],[6.495926,47.569515],[6.509104,47.5514],[6.515894,47.552122],[6.53846,47.562813],[6.552315,47.543504],[6.559889,47.554921],[6.560415,47.577421],[6.532131,47.580823],[6.518371,47.584345],[6.496995,47.571871]]]}",70487,70,27,247000714,295,Senargent-Mignafans
"{""type"":""Polygon"",""coordinates"":[[[6.539249,47.36122],[6.502831,47.356545],[6.508082,47.338924],[6.516167,47.326512],[6.535517,47.333923],[6.55533,47.354208],[6.560141,47.358184],[6.539249,47.36122]]]}",25177,25,27,242504371,152,Crosey-le-Grand
"{""type"":""Polygon"",""coordinates"":[[[6.117817,46.888172],[6.12316,46.866711],[6.105509,46.84557],[6.114646,46.835391],[6.151887,46.819693],[6.176045,46.814725],[6.181641,46.827482],[6.172473,46.842086],[6.183324,46.859131],[6.132785,46.898766],[6.117817,46.888172]]]}",25259,25,27,242504496,1936,Frasne
"{""type"":""Polygon"",""coordinates"":[[[4.794884,47.217594],[4.81229,47.214185],[4.817271,47.223454],[4.831658,47.237276],[4.825583,47.257237],[4.822502,47.261957],[4.810939,47.261609],[4.797486,47.236824],[4.794606,47.224332],[4.794884,47.217594]]]}",21293,21,27,200039055,117,Gergueil
"{""type"":""Polygon"",""coordinates"":[[[6.435473,47.105159],[6.423927,47.126791],[6.412493,47.131237],[6.398738,47.11798],[6.398027,47.076716],[6.440883,47.06551],[6.456932,47.068737],[6.435473,47.105159]]]}",25447,25,27,242504181,325,Passonfontaine
"{""type"":""Polygon"",""coordinates"":[[[5.828425,47.851932],[5.829723,47.852184],[5.86441,47.857704],[5.846631,47.881917],[5.845096,47.897086],[5.82178,47.866967],[5.82467,47.859394],[5.828425,47.851932]]]}",70049,70,27,200036150,94,Barges
"{""type"":""Polygon"",""coordinates"":[[[6.605225,47.724054],[6.571148,47.722591],[6.556467,47.701427],[6.58709,47.69806],[6.60088,47.706649],[6.605225,47.724054]]]}",70328,70,27,247000664,335,Malbouhans
"{""type"":""Polygon"",""coordinates"":[[[4.096608,47.470136],[4.098893,47.461519],[4.120601,47.477813],[4.118034,47.478795],[4.116227,47.497856],[4.100405,47.491569],[4.096608,47.470136]]]}",89377,89,27,200039709,73,Sauvigny-le-Beuréal
"{""type"":""Polygon"",""coordinates"":[[[3.784038,47.934617],[3.794535,47.92945],[3.813362,47.926096],[3.863798,47.938043],[3.842466,47.952904],[3.812013,47.958792],[3.798234,47.939748],[3.784038,47.934617]]]}",89474,89,27,200067304,282,Villiers-Vineux
"{""type"":""Polygon"",""coordinates"":[[[6.492662,47.828909],[6.471871,47.81177],[6.469739,47.793786],[6.499542,47.801334],[6.513837,47.826792],[6.500874,47.830874],[6.492662,47.828909]]]}",70425,70,27,247000854,146,La Proiselière-et-Langle
"{""type"":""Polygon"",""coordinates"":[[[5.34485,47.29504],[5.324374,47.304603],[5.294435,47.321754],[5.281314,47.301019],[5.304811,47.288002],[5.328373,47.291914],[5.34485,47.29504]]]}",21175,21,27,200070902,206,Cirey-lès-Pontailler
"{""type"":""Polygon"",""coordinates"":[[[6.582658,47.466645],[6.596364,47.474733],[6.580547,47.483221],[6.564488,47.465746],[6.566314,47.458763],[6.582658,47.466645]]]}",25226,25,27,200068294,213,Étrappe
"{""type"":""Polygon"",""coordinates"":[[[3.889191,46.728228],[3.911357,46.701762],[3.941533,46.707093],[3.951693,46.73046],[3.97537,46.73578],[3.966626,46.7657],[3.96329,46.76627],[3.957195,46.756142],[3.93158,46.751843],[3.927876,46.739788],[3.889191,46.728228]]]}",71280,71,27,200070316,88,Marly-sous-Issy
"{""type"":""Polygon"",""coordinates"":[[[5.676398,47.275695],[5.684061,47.271618],[5.698703,47.264906],[5.711264,47.270451],[5.716015,47.281107],[5.692157,47.297289],[5.681177,47.288631],[5.679357,47.288387],[5.676398,47.275695]]]}",70494,70,27,200041887,337,Sornay
"{""type"":""Polygon"",""coordinates"":[[[3.420623,46.834152],[3.404896,46.834009],[3.411837,46.813971],[3.402679,46.800503],[3.448373,46.779584],[3.471996,46.787525],[3.497988,46.774316],[3.526297,46.779472],[3.535683,46.795276],[3.509495,46.808337],[3.516657,46.822302],[3.483954,46.827791],[3.486301,46.843776],[3.437135,46.839964],[3.420623,46.834152]]]}",58095,58,27,200067700,5393,Decize
"{""type"":""Polygon"",""coordinates"":[[[5.713856,47.236061],[5.720785,47.222553],[5.726723,47.217659],[5.756883,47.220482],[5.753084,47.245335],[5.740541,47.247009],[5.722748,47.240079],[5.718298,47.237966],[5.713856,47.236061]]]}",25225,25,27,200041887,191,Étrabonne
"{""type"":""Polygon"",""coordinates"":[[[3.431143,47.035611],[3.426025,47.029857],[3.438332,47.012121],[3.422581,46.99264],[3.435695,46.985751],[3.467705,46.985983],[3.486934,46.996058],[3.505917,47.006581],[3.487082,47.032828],[3.461425,47.036506],[3.431143,47.035611]]]}",58031,58,27,200067908,308,Billy-Chevannes
"{""type"":""Polygon"",""coordinates"":[[[5.445175,46.776463],[5.430825,46.777913],[5.415726,46.769111],[5.438139,46.754941],[5.451567,46.756289],[5.445175,46.776463]]]}",39456,39,27,200069615,341,Relans
"{""type"":""Polygon"",""coordinates"":[[[5.891543,47.785126],[5.915156,47.779155],[5.946962,47.770689],[5.970821,47.786248],[5.982359,47.805356],[5.959004,47.818606],[5.940788,47.807522],[5.892474,47.789502],[5.891543,47.785126]]]}",70267,70,27,200036150,482,Gevigney-et-Mercey
