com2020,dep,debut_7j,fin_7j,clage_65,tp_classe,ti_classe,td_classe
25626,25,2021-01-22,2021-01-28,0,5 à 10,150 à 250,2500 et plus
25626,25,2021-01-22,2021-01-28,65,1 à 5,50 à 150,1500 à 2000
25627,25,2021-01-22,2021-01-28,0,25 à 30,1000 et plus,2500 et plus
25627,25,2021-01-22,2021-01-28,65,5 à 10,250 à 500,2500 et plus
25628,25,2021-01-22,2021-01-28,0,1 à 5,150 à 250,2500 et plus
25628,25,2021-01-22,2021-01-28,65,1 à 5,50 à 150,2500 et plus
25629,25,2021-01-22,2021-01-28,0,5 à 10,150 à 250,2500 et plus
25629,25,2021-01-22,2021-01-28,65,1 à 5,50 à 150,2500 et plus
25630,25,2021-01-22,2021-01-28,0,10 à 15,250 à 500,1500 à 2000
25630,25,2021-01-22,2021-01-28,65,20 à 25,250 à 500,1500 à 2000
25631,25,2021-01-22,2021-01-28,0,5 à 10,150 à 250,2500 et plus
25631,25,2021-01-22,2021-01-28,65,1 à 5,50 à 150,1500 à 2000
25632,25,2021-01-22,2021-01-28,0,5 à 10,50 à 150,2000 à 2500
25632,25,2021-01-22,2021-01-28,65,5 à 10,150 à 250,2000 à 2500
25633,25,2021-01-22,2021-01-28,0,5 à 10,50 à 150,2000 à 2500
25633,25,2021-01-22,2021-01-28,65,0 à 1,0 à 10,2000 à 2500
25634,25,2021-01-22,2021-01-28,0,1 à 5,50 à 150,2500 et plus
25634,25,2021-01-22,2021-01-28,65,1 à 5,150 à 250,2500 et plus
25635,25,2021-01-22,2021-01-28,0,25 à 30,500 à 1000,2500 et plus
25635,25,2021-01-22,2021-01-28,65,0 à 1,0 à 10,2500 et plus
39001,39,2021-01-22,2021-01-28,0,1 à 5,50 à 150,2500 et plus
39001,39,2021-01-22,2021-01-28,65,0 à 1,0 à 10,2500 et plus
39002,39,2021-01-22,2021-01-28,0,30 et plus,1000 et plus,2500 et plus
39002,39,2021-01-22,2021-01-28,65,30 et plus,1000 et plus,2500 et plus
39003,39,2021-01-22,2021-01-28,0,10 à 15,50 à 150,300 à 600
39003,39,2021-01-22,2021-01-28,65,10 à 15,50 à 150,800 à 1000
39004,39,2021-01-22,2021-01-28,0,10 à 15,500 à 1000,2500 et plus
39004,39,2021-01-22,2021-01-28,65,1 à 5,150 à 250,2500 et plus
39006,39,2021-01-22,2021-01-28,0,10 à 15,500 à 1000,2500 et plus
39006,39,2021-01-22,2021-01-28,65,1 à 5,150 à 250,2500 et plus
39007,39,2021-01-22,2021-01-28,0,1 à 5,50 à 150,2000 à 2500
39007,39,2021-01-22,2021-01-28,65,15 à 20,150 à 250,1000 à 1500
39008,39,2021-01-22,2021-01-28,0,1 à 5,150 à 250,2500 et plus
39008,39,2021-01-22,2021-01-28,65,1 à 5,50 à 150,2500 et plus
39009,39,2021-01-22,2021-01-28,0,10 à 15,500 à 1000,2500 et plus
39009,39,2021-01-22,2021-01-28,65,15 à 20,1000 et plus,2500 et plus
39010,39,2021-01-22,2021-01-28,0,5 à 10,250 à 500,2500 et plus
39010,39,2021-01-22,2021-01-28,65,30 et plus,500 à 1000,2000 à 2500
39011,39,2021-01-22,2021-01-28,0,10 à 15,500 à 1000,2500 et plus
39011,39,2021-01-22,2021-01-28,65,1 à 5,150 à 250,2500 et plus
39013,39,2021-01-22,2021-01-28,0,5 à 10,250 à 500,2500 et plus
39013,39,2021-01-22,2021-01-28,65,5 à 10,250 à 500,2500 et plus
39014,39,2021-01-22,2021-01-28,0,1 à 5,250 à 500,2500 et plus
39014,39,2021-01-22,2021-01-28,65,1 à 5,500 à 1000,2500 et plus
39015,39,2021-01-22,2021-01-28,0,0 à 1,0 à 10,2500 et plus
39015,39,2021-01-22,2021-01-28,65,0 à 1,0 à 10,300 à 600
39016,39,2021-01-22,2021-01-28,0,20 à 25,500 à 1000,2500 et plus
39016,39,2021-01-22,2021-01-28,65,15 à 20,250 à 500,2500 et plus
39017,39,2021-01-22,2021-01-28,0,20 à 25,500 à 1000,2500 et plus
39017,39,2021-01-22,2021-01-28,65,5 à 10,150 à 250,2500 et plus
39018,39,2021-01-22,2021-01-28,0,15 à 20,500 à 1000,2500 et plus
39018,39,2021-01-22,2021-01-28,65,30 et plus,1000 et plus,2500 et plus
39019,39,2021-01-22,2021-01-28,0,20 à 25,500 à 1000,2500 et plus
39019,39,2021-01-22,2021-01-28,65,1 à 5,250 à 500,2500 et plus
39020,39,2021-01-22,2021-01-28,0,20 à 25,150 à 250,1000 à 1500
39020,39,2021-01-22,2021-01-28,65,30 et plus,250 à 500,800 à 1000
39021,39,2021-01-22,2021-01-28,0,1 à 5,50 à 150,2500 et plus
39021,39,2021-01-22,2021-01-28,65,5 à 10,50 à 150,1500 à 2000
39022,39,2021-01-22,2021-01-28,0,5 à 10,150 à 250,2500 et plus
39022,39,2021-01-22,2021-01-28,65,5 à 10,150 à 250,2500 et plus
39024,39,2021-01-22,2021-01-28,0,1 à 5,150 à 250,2500 et plus
39024,39,2021-01-22,2021-01-28,65,5 à 10,50 à 150,2000 à 2500
39025,39,2021-01-22,2021-01-28,0,1 à 5,50 à 150,2500 et plus
39025,39,2021-01-22,2021-01-28,65,0 à 1,0 à 10,1500 à 2000
39026,39,2021-01-22,2021-01-28,0,1 à 5,20 à 50,2500 et plus
39026,39,2021-01-22,2021-01-28,65,0 à 1,0 à 10,1000 à 1500
39027,39,2021-01-22,2021-01-28,0,1 à 5,50 à 150,2500 et plus
39027,39,2021-01-22,2021-01-28,65,20 à 25,150 à 250,1000 à 1500
39028,39,2021-01-22,2021-01-28,0,5 à 10,250 à 500,2500 et plus
39028,39,2021-01-22,2021-01-28,65,1 à 5,50 à 150,2500 et plus
39029,39,2021-01-22,2021-01-28,0,5 à 10,250 à 500,2500 et plus
39029,39,2021-01-22,2021-01-28,65,0 à 1,0 à 10,2500 et plus
39030,39,2021-01-22,2021-01-28,0,1 à 5,50 à 150,2500 et plus
39030,39,2021-01-22,2021-01-28,65,10 à 15,250 à 500,2500 et plus
39031,39,2021-01-22,2021-01-28,0,1 à 5,150 à 250,2500 et plus
39031,39,2021-01-22,2021-01-28,65,1 à 5,50 à 150,2500 et plus
39032,39,2021-01-22,2021-01-28,0,20 à 25,500 à 1000,2000 à 2500
39032,39,2021-01-22,2021-01-28,65,0 à 1,0 à 10,1000 à 1500
39034,39,2021-01-22,2021-01-28,0,5 à 10,250 à 500,2500 et plus
39034,39,2021-01-22,2021-01-28,65,5 à 10,50 à 150,2500 et plus
39035,39,2021-01-22,2021-01-28,0,0 à 1,0 à 10,2000 à 2500
39035,39,2021-01-22,2021-01-28,65,0 à 1,0 à 10,2500 et plus
39037,39,2021-01-22,2021-01-28,0,1 à 5,50 à 150,2500 et plus
39037,39,2021-01-22,2021-01-28,65,0 à 1,0 à 10,2500 et plus
39038,39,2021-01-22,2021-01-28,0,0 à 1,20 à 50,2500 et plus
39038,39,2021-01-22,2021-01-28,65,0 à 1,0 à 10,2500 et plus
39039,39,2021-01-22,2021-01-28,0,20 à 25,1000 et plus,2500 et plus
39039,39,2021-01-22,2021-01-28,65,5 à 10,50 à 150,2500 et plus
39040,39,2021-01-22,2021-01-28,0,10 à 15,1000 et plus,2500 et plus
39040,39,2021-01-22,2021-01-28,65,0 à 1,50 à 150,2500 et plus
39041,39,2021-01-22,2021-01-28,0,1 à 5,50 à 150,2500 et plus
39041,39,2021-01-22,2021-01-28,65,1 à 5,50 à 150,1000 à 1500
39042,39,2021-01-22,2021-01-28,0,0 à 1,20 à 50,2500 et plus
39042,39,2021-01-22,2021-01-28,65,0 à 1,10 à 20,1000 à 1500
39043,39,2021-01-22,2021-01-28,0,15 à 20,500 à 1000,2500 et plus
39043,39,2021-01-22,2021-01-28,65,10 à 15,250 à 500,2000 à 2500
39045,39,2021-01-22,2021-01-28,0,5 à 10,50 à 150,800 à 1000
39045,39,2021-01-22,2021-01-28,65,15 à 20,150 à 250,1000 à 1500
39046,39,2021-01-22,2021-01-28,0,0 à 1,10 à 20,2000 à 2500
39046,39,2021-01-22,2021-01-28,65,0 à 1,0 à 10,0 à 300
39047,39,2021-01-22,2021-01-28,0,25 à 30,250 à 500,1000 à 1500
39047,39,2021-01-22,2021-01-28,65,0 à 1,0 à 10,0 à 300
39048,39,2021-01-22,2021-01-28,0,1 à 5,50 à 150,2500 et plus
39048,39,2021-01-22,2021-01-28,65,0 à 1,0 à 10,2500 et plus
39049,39,2021-01-22,2021-01-28,0,20 à 25,1000 et plus,2500 et plus
39049,39,2021-01-22,2021-01-28,65,30 et plus,1000 et plus,2500 et plus
39050,39,2021-01-22,2021-01-28,0,30 et plus,500 à 1000,1500 à 2000
39050,39,2021-01-22,2021-01-28,65,10 à 15,50 à 150,800 à 1000
39051,39,2021-01-22,2021-01-28,0,5 à 10,250 à 500,2500 et plus
39051,39,2021-01-22,2021-01-28,65,5 à 10,500 à 1000,2500 et plus
39052,39,2021-01-22,2021-01-28,0,0 à 1,10 à 20,2500 et plus
39052,39,2021-01-22,2021-01-28,65,0 à 1,0 à 10,2500 et plus
39053,39,2021-01-22,2021-01-28,0,15 à 20,500 à 1000,2500 et plus
39053,39,2021-01-22,2021-01-28,65,30 et plus,250 à 500,800 à 1000
39054,39,2021-01-22,2021-01-28,0,30 et plus,1000 et plus,1000 à 1500
39054,39,2021-01-22,2021-01-28,65,10 à 15,50 à 150,800 à 1000
39055,39,2021-01-22,2021-01-28,0,20 à 25,150 à 250,1000 à 1500
39055,39,2021-01-22,2021-01-28,65,30 et plus,250 à 500,800 à 1000
39056,39,2021-01-22,2021-01-28,0,1 à 5,20 à 50,2000 à 2500
39056,39,2021-01-22,2021-01-28,65,0 à 1,0 à 10,1500 à 2000
39057,39,2021-01-22,2021-01-28,0,10 à 15,250 à 500,2000 à 2500
39057,39,2021-01-22,2021-01-28,65,25 à 30,250 à 500,1000 à 1500
39058,39,2021-01-22,2021-01-28,0,1 à 5,10 à 20,1500 à 2000
39058,39,2021-01-22,2021-01-28,65,0 à 1,0 à 10,300 à 600
39059,39,2021-01-22,2021-01-28,0,1 à 5,50 à 150,1500 à 2000
39059,39,2021-01-22,2021-01-28,65,0 à 1,0 à 10,2500 et plus
39060,39,2021-01-22,2021-01-28,0,1 à 5,50 à 150,2000 à 2500
39060,39,2021-01-22,2021-01-28,65,10 à 15,50 à 150,300 à 600
39061,39,2021-01-22,2021-01-28,0,0 à 1,10 à 20,2000 à 2500
39061,39,2021-01-22,2021-01-28,65,0 à 1,0 à 10,300 à 600
39062,39,2021-01-22,2021-01-28,0,30 et plus,1000 et plus,2500 et plus
39062,39,2021-01-22,2021-01-28,65,30 et plus,1000 et plus,2500 et plus
39063,39,2021-01-22,2021-01-28,0,1 à 5,10 à 20,1000 à 1500
39063,39,2021-01-22,2021-01-28,65,0 à 1,0 à 10,2000 à 2500
39065,39,2021-01-22,2021-01-28,0,1 à 5,20 à 50,2000 à 2500
39065,39,2021-01-22,2021-01-28,65,1 à 5,50 à 150,2500 et plus
39066,39,2021-01-22,2021-01-28,0,10 à 15,500 à 1000,2500 et plus
39066,39,2021-01-22,2021-01-28,65,0 à 1,20 à 50,2500 et plus
39068,39,2021-01-22,2021-01-28,0,10 à 15,50 à 150,1000 à 1500
39068,39,2021-01-22,2021-01-28,65,0 à 1,0 à 10,0 à 300
39070,39,2021-01-22,2021-01-28,0,0 à 1,10 à 20,2000 à 2500
39070,39,2021-01-22,2021-01-28,65,0 à 1,0 à 10,300 à 600
39072,39,2021-01-22,2021-01-28,0,5 à 10,250 à 500,2500 et plus
39072,39,2021-01-22,2021-01-28,65,1 à 5,150 à 250,2500 et plus
39073,39,2021-01-22,2021-01-28,0,5 à 10,20 à 50,300 à 600
39073,39,2021-01-22,2021-01-28,65,5 à 10,20 à 50,300 à 600
39074,39,2021-01-22,2021-01-28,0,10 à 15,500 à 1000,2500 et plus
39074,39,2021-01-22,2021-01-28,65,5 à 10,500 à 1000,2500 et plus
39076,39,2021-01-22,2021-01-28,0,5 à 10,150 à 250,2500 et plus
39076,39,2021-01-22,2021-01-28,65,5 à 10,50 à 150,2500 et plus
39077,39,2021-01-22,2021-01-28,0,30 et plus,1000 et plus,2500 et plus
39077,39,2021-01-22,2021-01-28,65,25 à 30,150 à 250,600 à 800
39078,39,2021-01-22,2021-01-28,0,10 à 15,250 à 500,2500 et plus
39078,39,2021-01-22,2021-01-28,65,0 à 1,10 à 20,2500 et plus
39079,39,2021-01-22,2021-01-28,0,5 à 10,50 à 150,2500 et plus
39079,39,2021-01-22,2021-01-28,65,1 à 5,20 à 50,800 à 1000
39080,39,2021-01-22,2021-01-28,0,25 à 30,250 à 500,800 à 1000
39080,39,2021-01-22,2021-01-28,65,30 et plus,500 à 1000,2000 à 2500
39081,39,2021-01-22,2021-01-28,0,15 à 20,500 à 1000,2500 et plus
39081,39,2021-01-22,2021-01-28,65,30 et plus,1000 et plus,2500 et plus
39083,39,2021-01-22,2021-01-28,0,25 à 30,500 à 1000,2500 et plus
39083,39,2021-01-22,2021-01-28,65,5 à 10,250 à 500,2500 et plus
39084,39,2021-01-22,2021-01-28,0,15 à 20,1000 et plus,2500 et plus
39084,39,2021-01-22,2021-01-28,65,1 à 5,150 à 250,2500 et plus
39085,39,2021-01-22,2021-01-28,0,25 à 30,250 à 500,1000 à 1500
39085,39,2021-01-22,2021-01-28,65,30 et plus,250 à 500,600 à 800
39086,39,2021-01-22,2021-01-28,0,10 à 15,150 à 250,1000 à 1500
39086,39,2021-01-22,2021-01-28,65,15 à 20,150 à 250,1000 à 1500
39088,39,2021-01-22,2021-01-28,0,5 à 10,250 à 500,2500 et plus
39088,39,2021-01-22,2021-01-28,65,1 à 5,20 à 50,2500 et plus
39090,39,2021-01-22,2021-01-28,0,1 à 5,50 à 150,2500 et plus
39090,39,2021-01-22,2021-01-28,65,1 à 5,50 à 150,2500 et plus
39091,39,2021-01-22,2021-01-28,0,0 à 1,10 à 20,2500 et plus
39091,39,2021-01-22,2021-01-28,65,0 à 1,0 à 10,2500 et plus
39092,39,2021-01-22,2021-01-28,0,10 à 15,500 à 1000,2500 et plus
39092,39,2021-01-22,2021-01-28,65,1 à 5,150 à 250,2500 et plus
39093,39,2021-01-22,2021-01-28,0,1 à 5,50 à 150,2500 et plus
39093,39,2021-01-22,2021-01-28,65,0 à 1,0 à 10,2500 et plus
39094,39,2021-01-22,2021-01-28,0,15 à 20,1000 et plus,2500 et plus
39094,39,2021-01-22,2021-01-28,65,1 à 5,50 à 150,2500 et plus
39095,39,2021-01-22,2021-01-28,0,5 à 10,50 à 150,2000 à 2500
39095,39,2021-01-22,2021-01-28,65,10 à 15,250 à 500,2500 et plus
39096,39,2021-01-22,2021-01-28,0,10 à 15,500 à 1000,2500 et plus
39096,39,2021-01-22,2021-01-28,65,5 à 10,500 à 1000,2500 et plus
39097,39,2021-01-22,2021-01-28,0,5 à 10,150 à 250,2500 et plus
39097,39,2021-01-22,2021-01-28,65,10 à 15,250 à 500,2000 à 2500
39099,39,2021-01-22,2021-01-28,0,0 à 1,0 à 10,1500 à 2000
39099,39,2021-01-22,2021-01-28,65,0 à 1,0 à 10,1000 à 1500
39100,39,2021-01-22,2021-01-28,0,10 à 15,50 à 150,600 à 800
39100,39,2021-01-22,2021-01-28,65,10 à 15,50 à 150,300 à 600
39101,39,2021-01-22,2021-01-28,0,5 à 10,250 à 500,2500 et plus
39101,39,2021-01-22,2021-01-28,65,0 à 1,10 à 20,2500 et plus
39102,39,2021-01-22,2021-01-28,0,0 à 1,0 à 10,300 à 600
39102,39,2021-01-22,2021-01-28,65,0 à 1,0 à 10,0 à 300
39103,39,2021-01-22,2021-01-28,0,15 à 20,500 à 1000,2500 et plus
39103,39,2021-01-22,2021-01-28,65,1 à 5,150 à 250,2500 et plus
39104,39,2021-01-22,2021-01-28,0,1 à 5,20 à 50,2500 et plus
39104,39,2021-01-22,2021-01-28,65,0 à 1,0 à 10,2000 à 2500
39105,39,2021-01-22,2021-01-28,0,0 à 1,0 à 10,2500 et plus
39105,39,2021-01-22,2021-01-28,65,0 à 1,0 à 10,300 à 600
39106,39,2021-01-22,2021-01-28,0,1 à 5,20 à 50,800 à 1000
39106,39,2021-01-22,2021-01-28,65,15 à 20,50 à 150,300 à 600
39107,39,2021-01-22,2021-01-28,0,1 à 5,20 à 50,1000 à 1500
39107,39,2021-01-22,2021-01-28,65,0 à 1,0 à 10,300 à 600
39108,39,2021-01-22,2021-01-28,0,30 et plus,1000 et plus,2500 et plus
39108,39,2021-01-22,2021-01-28,65,20 à 25,150 à 250,800 à 1000
39109,39,2021-01-22,2021-01-28,0,0 à 1,20 à 50,2500 et plus
39109,39,2021-01-22,2021-01-28,65,0 à 1,0 à 10,300 à 600
39110,39,2021-01-22,2021-01-28,0,1 à 5,50 à 150,2500 et plus
39110,39,2021-01-22,2021-01-28,65,15 à 20,50 à 150,300 à 600
39111,39,2021-01-22,2021-01-28,0,1 à 5,150 à 250,2500 et plus
39111,39,2021-01-22,2021-01-28,65,10 à 15,50 à 150,1000 à 1500
39112,39,2021-01-22,2021-01-28,0,10 à 15,50 à 150,600 à 800
39112,39,2021-01-22,2021-01-28,65,10 à 15,50 à 150,300 à 600
39114,39,2021-01-22,2021-01-28,0,5 à 10,250 à 500,2500 et plus
39114,39,2021-01-22,2021-01-28,65,5 à 10,250 à 500,2500 et plus
39116,39,2021-01-22,2021-01-28,0,1 à 5,50 à 150,2500 et plus
39116,39,2021-01-22,2021-01-28,65,1 à 5,250 à 500,2500 et plus
39117,39,2021-01-22,2021-01-28,0,5 à 10,50 à 150,1000 à 1500
39117,39,2021-01-22,2021-01-28,65,0 à 1,0 à 10,1000 à 1500
39118,39,2021-01-22,2021-01-28,0,0 à 1,0 à 10,300 à 600
39118,39,2021-01-22,2021-01-28,65,0 à 1,0 à 10,300 à 600
39119,39,2021-01-22,2021-01-28,0,1 à 5,50 à 150,2500 et plus
39119,39,2021-01-22,2021-01-28,65,1 à 5,50 à 150,2500 et plus
39120,39,2021-01-22,2021-01-28,0,0 à 1,0 à 10,1500 à 2000
39120,39,2021-01-22,2021-01-28,65,0 à 1,0 à 10,2500 et plus
39121,39,2021-01-22,2021-01-28,0,10 à 15,250 à 500,2500 et plus
39121,39,2021-01-22,2021-01-28,65,1 à 5,50 à 150,2500 et plus
39122,39,2021-01-22,2021-01-28,0,0 à 1,0 à 10,2000 à 2500
39122,39,2021-01-22,2021-01-28,65,0 à 1,0 à 10,2500 et plus
39124,39,2021-01-22,2021-01-28,0,1 à 5,50 à 150,2500 et plus
39124,39,2021-01-22,2021-01-28,65,1 à 5,50 à 150,2500 et plus
39126,39,2021-01-22,2021-01-28,0,1 à 5,10 à 20,800 à 1000
39126,39,2021-01-22,2021-01-28,65,0 à 1,0 à 10,2500 et plus
39127,39,2021-01-22,2021-01-28,0,1 à 5,20 à 50,2500 et plus
39127,39,2021-01-22,2021-01-28,65,5 à 10,20 à 50,300 à 600
39128,39,2021-01-22,2021-01-28,0,1 à 5,150 à 250,2500 et plus
39128,39,2021-01-22,2021-01-28,65,10 à 15,250 à 500,2500 et plus
39129,39,2021-01-22,2021-01-28,0,1 à 5,20 à 50,1000 à 1500
39129,39,2021-01-22,2021-01-28,65,0 à 1,0 à 10,1500 à 2000
39130,39,2021-01-22,2021-01-28,0,10 à 15,50 à 150,1000 à 1500
39130,39,2021-01-22,2021-01-28,65,25 à 30,500 à 1000,2000 à 2500
39131,39,2021-01-22,2021-01-28,0,10 à 15,150 à 250,1500 à 2000
39131,39,2021-01-22,2021-01-28,65,0 à 1,0 à 10,2000 à 2500
39132,39,2021-01-22,2021-01-28,0,10 à 15,50 à 150,600 à 800
39132,39,2021-01-22,2021-01-28,65,15 à 20,50 à 150,300 à 600
39133,39,2021-01-22,2021-01-28,0,10 à 15,500 à 1000,2500 et plus
39133,39,2021-01-22,2021-01-28,65,1 à 5,150 à 250,2500 et plus
39134,39,2021-01-22,2021-01-28,0,1 à 5,20 à 50,2000 à 2500
39134,39,2021-01-22,2021-01-28,65,15 à 20,150 à 250,800 à 1000
39136,39,2021-01-22,2021-01-28,0,1 à 5,50 à 150,2500 et plus
39136,39,2021-01-22,2021-01-28,65,15 à 20,50 à 150,300 à 600
39137,39,2021-01-22,2021-01-28,0,10 à 15,250 à 500,2500 et plus
39137,39,2021-01-22,2021-01-28,65,1 à 5,150 à 250,2500 et plus
39138,39,2021-01-22,2021-01-28,0,5 à 10,250 à 500,2500 et plus
39138,39,2021-01-22,2021-01-28,65,1 à 5,150 à 250,2500 et plus
39139,39,2021-01-22,2021-01-28,0,30 et plus,1000 et plus,2500 et plus
39139,39,2021-01-22,2021-01-28,65,15 à 20,50 à 150,600 à 800
39140,39,2021-01-22,2021-01-28,0,5 à 10,20 à 50,300 à 600
39140,39,2021-01-22,2021-01-28,65,10 à 15,20 à 50,0 à 300
39141,39,2021-01-22,2021-01-28,0,1 à 5,150 à 250,2500 et plus
39141,39,2021-01-22,2021-01-28,65,5 à 10,500 à 1000,2500 et plus
39142,39,2021-01-22,2021-01-28,0,5 à 10,20 à 50,600 à 800
39142,39,2021-01-22,2021-01-28,65,0 à 1,0 à 10,0 à 300
39143,39,2021-01-22,2021-01-28,0,0 à 1,0 à 10,300 à 600
39143,39,2021-01-22,2021-01-28,65,0 à 1,0 à 10,300 à 600
39145,39,2021-01-22,2021-01-28,0,5 à 10,50 à 150,2500 et plus
39145,39,2021-01-22,2021-01-28,65,0 à 1,20 à 50,2500 et plus
39146,39,2021-01-22,2021-01-28,0,5 à 10,50 à 150,2000 à 2500
39146,39,2021-01-22,2021-01-28,65,1 à 5,20 à 50,1500 à 2000
39147,39,2021-01-22,2021-01-28,0,5 à 10,250 à 500,2500 et plus
39147,39,2021-01-22,2021-01-28,65,1 à 5,150 à 250,2500 et plus
39149,39,2021-01-22,2021-01-28,0,1 à 5,50 à 150,2500 et plus
39149,39,2021-01-22,2021-01-28,65,0 à 1,0 à 10,1000 à 1500
39150,39,2021-01-22,2021-01-28,0,20 à 25,500 à 1000,2500 et plus
39150,39,2021-01-22,2021-01-28,65,20 à 25,500 à 1000,2500 et plus
39151,39,2021-01-22,2021-01-28,0,5 à 10,150 à 250,2000 à 2500
39151,39,2021-01-22,2021-01-28,65,0 à 1,0 à 10,0 à 300
39153,39,2021-01-22,2021-01-28,0,5 à 10,250 à 500,2500 et plus
39153,39,2021-01-22,2021-01-28,65,0 à 1,0 à 10,2500 et plus
39154,39,2021-01-22,2021-01-28,0,1 à 5,50 à 150,2000 à 2500
39154,39,2021-01-22,2021-01-28,65,0 à 1,0 à 10,2500 et plus
39155,39,2021-01-22,2021-01-28,0,10 à 15,250 à 500,2500 et plus
39155,39,2021-01-22,2021-01-28,65,1 à 5,150 à 250,2500 et plus
39156,39,2021-01-22,2021-01-28,0,5 à 10,20 à 50,300 à 600
39156,39,2021-01-22,2021-01-28,65,0 à 1,0 à 10,300 à 600
39157,39,2021-01-22,2021-01-28,0,0 à 1,0 à 10,2500 et plus
39157,39,2021-01-22,2021-01-28,65,0 à 1,0 à 10,0 à 300
39159,39,2021-01-22,2021-01-28,0,1 à 5,50 à 150,2000 à 2500
39159,39,2021-01-22,2021-01-28,65,10 à 15,50 à 150,800 à 1000
39160,39,2021-01-22,2021-01-28,0,5 à 10,150 à 250,2000 à 2500
39160,39,2021-01-22,2021-01-28,65,20 à 25,500 à 1000,2500 et plus
39162,39,2021-01-22,2021-01-28,0,5 à 10,50 à 150,2000 à 2500
39162,39,2021-01-22,2021-01-28,65,1 à 5,20 à 50,800 à 1000
39163,39,2021-01-22,2021-01-28,0,15 à 20,1000 et plus,2500 et plus
39163,39,2021-01-22,2021-01-28,65,15 à 20,150 à 250,1000 à 1500
39164,39,2021-01-22,2021-01-28,0,5 à 10,250 à 500,2500 et plus
39164,39,2021-01-22,2021-01-28,65,1 à 5,20 à 50,2500 et plus
39165,39,2021-01-22,2021-01-28,0,0 à 1,0 à 10,2000 à 2500
39165,39,2021-01-22,2021-01-28,65,0 à 1,0 à 10,300 à 600
39166,39,2021-01-22,2021-01-28,0,20 à 25,1000 et plus,2500 et plus
39166,39,2021-01-22,2021-01-28,65,5 à 10,150 à 250,2500 et plus
39167,39,2021-01-22,2021-01-28,0,1 à 5,50 à 150,2500 et plus
39167,39,2021-01-22,2021-01-28,65,0 à 1,0 à 10,2500 et plus
39168,39,2021-01-22,2021-01-28,0,1 à 5,50 à 150,2500 et plus
39168,39,2021-01-22,2021-01-28,65,1 à 5,50 à 150,1000 à 1500
39169,39,2021-01-22,2021-01-28,0,10 à 15,250 à 500,2500 et plus
39169,39,2021-01-22,2021-01-28,65,1 à 5,20 à 50,2000 à 2500
39170,39,2021-01-22,2021-01-28,0,10 à 15,250 à 500,2500 et plus
39170,39,2021-01-22,2021-01-28,65,30 et plus,500 à 1000,1000 à 1500
39171,39,2021-01-22,2021-01-28,0,10 à 15,250 à 500,2500 et plus
39171,39,2021-01-22,2021-01-28,65,1 à 5,20 à 50,2000 à 2500
39172,39,2021-01-22,2021-01-28,0,1 à 5,150 à 250,2500 et plus
39172,39,2021-01-22,2021-01-28,65,1 à 5,50 à 150,2000 à 2500
39173,39,2021-01-22,2021-01-28,0,20 à 25,250 à 500,2000 à 2500
39173,39,2021-01-22,2021-01-28,65,0 à 1,0 à 10,1000 à 1500
39174,39,2021-01-22,2021-01-28,0,0 à 1,0 à 10,2500 et plus
39174,39,2021-01-22,2021-01-28,65,0 à 1,0 à 10,2500 et plus
39175,39,2021-01-22,2021-01-28,0,5 à 10,20 à 50,0 à 300
39175,39,2021-01-22,2021-01-28,65,20 à 25,50 à 150,600 à 800
39176,39,2021-01-22,2021-01-28,0,5 à 10,250 à 500,2500 et plus
39176,39,2021-01-22,2021-01-28,65,20 à 25,1000 et plus,2500 et plus
39177,39,2021-01-22,2021-01-28,0,5 à 10,250 à 500,2500 et plus
39177,39,2021-01-22,2021-01-28,65,5 à 10,50 à 150,1500 à 2000
39178,39,2021-01-22,2021-01-28,0,1 à 5,0 à 10,0 à 300
39178,39,2021-01-22,2021-01-28,65,0 à 1,0 à 10,300 à 600
39179,39,2021-01-22,2021-01-28,0,0 à 1,20 à 50,2000 à 2500
39179,39,2021-01-22,2021-01-28,65,1 à 5,50 à 150,2500 et plus
39180,39,2021-01-22,2021-01-28,0,1 à 5,50 à 150,2000 à 2500
39180,39,2021-01-22,2021-01-28,65,5 à 10,150 à 250,2000 à 2500
39182,39,2021-01-22,2021-01-28,0,1 à 5,20 à 50,2000 à 2500
39182,39,2021-01-22,2021-01-28,65,0 à 1,10 à 20,1500 à 2000
39183,39,2021-01-22,2021-01-28,0,5 à 10,150 à 250,2500 et plus
39183,39,2021-01-22,2021-01-28,65,0 à 1,0 à 10,300 à 600
39184,39,2021-01-22,2021-01-28,0,1 à 5,20 à 50,800 à 1000
39184,39,2021-01-22,2021-01-28,65,15 à 20,50 à 150,300 à 600
39185,39,2021-01-22,2021-01-28,0,1 à 5,20 à 50,1000 à 1500
39185,39,2021-01-22,2021-01-28,65,0 à 1,0 à 10,1000 à 1500
39187,39,2021-01-22,2021-01-28,0,30 et plus,1000 et plus,2500 et plus
39187,39,2021-01-22,2021-01-28,65,30 et plus,1000 et plus,2500 et plus
39188,39,2021-01-22,2021-01-28,0,10 à 15,500 à 1000,2500 et plus
39188,39,2021-01-22,2021-01-28,65,20 à 25,1000 et plus,2500 et plus
39189,39,2021-01-22,2021-01-28,0,5 à 10,250 à 500,2500 et plus
39189,39,2021-01-22,2021-01-28,65,5 à 10,150 à 250,1500 à 2000
39190,39,2021-01-22,2021-01-28,0,10 à 15,250 à 500,2500 et plus
39190,39,2021-01-22,2021-01-28,65,1 à 5,50 à 150,2500 et plus
